CycID,ARS_pvalue,ARS_BH.Q,ARS_period,ARS_adjphase,ARS_amplitude,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,Time_point_2,Time_point_6,Time_point_10,Time_point_14,Time_point_18,Time_point_22,Time_point_26,Time_point_30,Time_point_34,Time_point_38,Time_point_42,Time_point_46,UNIPROTKB,GENES,description
P17156,0.527947115,0.710684408,27.72222222,25.42584062,1.709528129,1,1,28,26,4.228474873,0.998960732,1,28,1.713981917,23.73364223,0.972770768,1,27.90740741,27.00396037,21.51924465,1.63730928,0.076085816,21.95274982,16.55981668,16.37789165,25.92911146,15.97154556,22.53854545,25.8653367,23.56504208,20.10109991,23.53948962,21.34988862,22.21965855,P17156,Hspa2,heat shock protein 2 [Source:MGI Symbol;Acc:MGI:96243]
Q61112,0.53304209,0.715044749,22.42696629,3.345314347,4.022118158,1,1,24,2,4.373716533,0.990937063,1,20,6.042546824,59.19875482,0.97293671,1,22.1423221,3.889209348,57.36205049,4.220535296,0.073577134,56.9123579,58.20558953,48.44204301,64.22146988,53.53464801,53.44008852,54.56274369,72.92379104,47.31111109,47.17398412,67.41989965,67.50833993,Q61112,Sdf4,stromal cell derived factor 4 [Source:MGI Symbol;Acc:MGI:108079]
Q6P069-2,0.530103395,0.712386241,24,19.35008576,3.589854066,1,1,28,6,6.458488926,0.999999976,1,21.29449838,2.000059461,87.40771811,0.973319975,1,24.43149946,1.558924276,75.23718619,0.821036382,0.010912641,92.29699185,75.26028241,83.19184855,83.98259528,77.34099991,73.3889697,64.13373656,77.36816867,60.12747186,64.98246473,79.86026607,71.07356612,Q6P069,Sri,sorcin [Source:MGI Symbol;Acc:MGI:98419]
Q8VHM5,0.591612586,0.75098989,24,13.02721836,2.405262835,1,1,28,10,3.058731453,0.896430479,1,28,10.65821581,81.16059378,0.973367509,1,26.66666667,11.31022416,79.89781469,3.558892366,0.04454305,75.82026464,83.84775676,82.08916034,79.9052153,79.28130841,74.68664975,82.488145,67.10988404,87.7218341,83.50413406,82.71418622,84.16009355,Q8VHM5,Hnrnpr,heterogeneous nuclear ribonucleoprotein R [Source:MGI Symbol;Acc:MGI:1891692]
P34022,0.56913791,0.741906307,24,17.92706443,2.57803809,1,1,28,18,5.116394178,0.938864636,1,28,17.30087919,25.40692201,0.974163285,1,26.66666667,17.82691736,22.0124348,3.456526845,0.157026103,17.67419011,22.78928745,18.05775078,25.02110358,29.70967849,24.19258516,10.66745785,28.4415825,18.46890209,16.99022744,25.95444698,25.66272155,P34022,Ranbp1,RAN binding protein 1 [Source:MGI Symbol;Acc:MGI:96269]
F8VPU2,0.542836288,0.723619724,27.91608392,2.31815899,2.486564248,1,1,28,0,6.967701009,0.98515465,1,20,7.156514407,20.89412798,0.974248453,1,25.30536131,3.223070162,18.82484707,2.902336777,0.154175849,17.45013023,27.31409774,11.58589164,18.90849974,8.364588685,22.29664319,24.68407977,15.60787841,21.34985447,19.01793753,22.62336176,15.85761461,F8VPU2,Farp1,"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived) [Source:MGI Symbol;Acc:MGI:2446173]"
Q8BH64,0.793193028,0.877462421,24,21.57718931,1.664388673,0.805264174,1,28,20,3.651538623,0.837741223,1,28,18.19784478,63.01692878,0.974309646,1,26.66666667,19.99070372,60.30142974,3.443940669,0.05711209,56.72414057,51.80117402,62.46698678,61.3331628,66.42449274,57.7619391,63.02143248,60.96903394,57.6654552,58.72741924,52.1351282,71.97382479,Q8BH64,Ehd2,EH-domain containing 2 [Source:MGI Symbol;Acc:MGI:2154274]
Q3UAT9,0.55885778,0.736406402,22.81142857,21.81201353,0.54278655,1,1,28,2,0.833111897,0.961394633,1,20,2.108902752,15.17812767,0.974735504,1,23.60380952,1.07101818,14.82964928,0.413375245,0.027874917,16.09160369,15.75439809,11.83354876,16.15393187,14.25566959,14.99097773,15.51143991,14.47266965,14.49886638,15.07407215,15.28399395,14.11896879,Q3UAT9,Impdh2,inosine 5'-phosphate dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:109367]
Q9D7N9,0.652222763,0.790203169,24,0.138041295,0.829452206,1,1,20,2,2.239035565,0.824272477,1,20,5.999941194,12.11916795,0.974798426,1,21.33333333,2.750158078,11.19940933,1.205249545,0.107617242,12.29427117,12.80521632,11.46202219,7.613404193,12.31162735,9.767879125,14.42294354,8.670871051,9.638741858,13.68586872,11.59579006,11.65780436,Q9D7N9,Apmap,adipocyte plasma membrane associated protein [Source:MGI Symbol;Acc:MGI:1919131]
Q9Z1T1,0.615568163,0.763181511,24,8.201777874,0.529425703,1,1,28,0,0.88867455,0.877532093,1,28,7.014806556,6.178667251,0.975289871,1,26.66666667,5.644246479,4.80975878,0.986189151,0.205039212,5.261774606,5.630720265,2.775939318,3.767099341,4.297043309,4.906978151,3.654976772,6.172370372,6.508326715,6.098831624,5.798110314,3.327316846,Q9Z1T1,Ap3b1,"adaptor-related protein complex 3, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1333879]"
Q545R3,0.659401498,0.791395273,24,15.31628691,0.946550123,1,1,28,12,2.763088358,0.82247992,1,28,11.14819874,48.28120615,0.975697522,1,26.66666667,12.85150192,47.16677895,1.531098819,0.032461382,44.70856502,51.04321132,44.91457389,49.56722787,47.74202862,46.46890232,43.02516011,46.74717309,47.16132948,46.82048136,49.50482725,50.02327652,Q545R3,Ndrg1,N-myc downstream regulated gene 1 [Source:MGI Symbol;Acc:MGI:1341799]
Q3U4W8,0.573554422,0.743922068,24,18.8259488,1.787284164,1,1,28,26,2.83680673,0.950988626,1,20,0.907755487,34.64820563,0.976272255,1,24,22.09636003,31.14219507,1.217944712,0.039109148,35.89555085,29.17746461,32.6264485,31.36184545,33.74763172,35.58115937,35.32342837,25.62751701,31.34267081,29.36806332,33.09894803,20.55561281,Q3U4W8,Usp5,ubiquitin specific peptidase 5 (isopeptidase T) [Source:MGI Symbol;Acc:MGI:1347343]
Q8BH61,0.548228325,0.728199799,24,5.079122343,62.7886222,1,1,28,26,123.678342,0.999031154,1,28,5.766053181,2002.785646,0.976683429,1,26.66666667,3.458639364,1871.530025,98.41703423,0.052586404,1866.128814,1770.82321,1765.042243,1677.463864,1715.819982,1893.617809,2055.368393,1799.338716,2050.903126,2147.71308,1770.062507,1929.869359,Q8BH61,F13a1,"coagulation factor XIII, A1 subunit [Source:MGI Symbol;Acc:MGI:1921395]"
Q3TJ94,0.586419558,0.749095552,25.92207792,10.9801822,44.42575677,1,1,28,6,84.99247896,0.937217651,1,28,17.99994119,173.0823634,0.977026773,1,27.30735931,11.6088988,125.426297,57.79362833,0.460777602,96.03792837,289.2756553,227.3953423,46.83511662,112.923657,40.44634006,100.4161908,68.93484073,102.6144499,87.62056942,322.0732805,96.52696937,Q3TJ94,F2,coagulation factor II [Source:MGI Symbol;Acc:MGI:88380]
Q91X72,0.701045904,0.822227373,24,18.50852763,5.144601727,0.805264174,1,20,4,2.491523079,0.975074179,1,20,2.000059461,9.710832671,0.977179197,1,21.33333333,1.401392538,9.079651773,6.313437191,0.695339133,7.725263629,12.31927307,8.640957151,6.444286877,2.910908327,6.047463318,4.625302635,1.101756906,2.29468745,3.280906146,54.05496227,6.994014276,Q91X72,Hpx,hemopexin [Source:MGI Symbol;Acc:MGI:105112]
Q9Z1X4-2,0.713041751,0.827481692,24,16.91801333,0.718329636,0.805264174,1,24,20,0.76727712,0.958692524,1,22.76816609,18.85546521,35.98526228,0.977181498,1,23.5893887,18.63138283,35.03946383,0.812696691,0.023193754,33.57844789,30.60101899,34.04941828,35.18718935,35.8654238,35.25962728,37.344453,33.08099457,38.79211264,34.11341091,38.0573329,34.5686531,Q9Z1X4,Ilf3,interleukin enhancer binding factor 3 [Source:MGI Symbol;Acc:MGI:1339973]
P30681,0.567130872,0.740998454,21.34759358,7.484135694,4.385664535,1,1,20,6,5.705936579,0.975016251,1,20.49844237,7.540777149,43.5518706,0.977622392,1,20.61534532,7.000310648,32.34306314,5.207636275,0.161012464,33.26904718,48.76041596,59.11565158,29.38914242,27.71676275,35.66226783,24.55892139,23.85176362,27.59285494,20.89184377,31.18258999,29.65222128,P30681,Hmgb2,high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]
A2AFJ1,0.557540211,0.73532097,23.62130178,2.168854209,2.022386309,1,1,28,0,4.259008368,0.996758144,1,23.41637011,6.585613072,37.0955374,0.978104618,1,25.01255729,2.979811938,36.50817657,2.000166812,0.054786818,38.31255477,42.96550168,26.58333317,40.37603824,31.16998231,37.72136371,36.91567114,37.26481746,35.15356474,37.62238411,34.33435595,39.1163836,A2AFJ1,Rbbp7,retinoblastoma binding protein 7 [Source:MGI Symbol;Acc:MGI:1194910]
Q99K41,0.557383223,0.73532097,24,3.500674821,20.40312711,1,1,28,26,34.85184959,0.998975973,1,28,26.90228062,621.1450973,0.978290316,1,26.66666667,0.197962825,591.8498279,22.29271163,0.037666162,614.7073327,550.3339772,595.9698045,562.5407036,537.2387583,586.9134467,618.9370468,649.5051011,588.9879505,542.3586004,676.8392207,555.332115,Q99K41,Emilin1,elastin microfibril interfacer 1 [Source:MGI Symbol;Acc:MGI:1926189]
E9PWU4,0.600689128,0.755624137,25.58974359,9.424065239,0.833657862,1,1,28,4,2.106852704,0.928807692,1,28,17.99994119,3.612539772,0.978480327,1,27.1965812,10.0158323,2.462710722,1.172000939,0.475898744,1.639610992,5.579997037,4.484516158,1.298249191,0,1.334538053,3.024417836,1.031079812,2.015096898,2.725403939,5.837754354,2.344655041,E9PWU4,Adipoq,"adiponectin, C1Q and collagen domain containing [Source:MGI Symbol;Acc:MGI:106675]"
B2RXY7,0.572484661,0.743181918,24,23.75857094,1.865744728,1,1,20,12,1.886072946,0.974631474,1,20,14.30352022,101.5123957,0.978486606,1,21.33333333,15.94141578,98.58683043,1.855698254,0.018822983,100.1840797,99.64528577,100.2444585,104.3784922,99.71348757,101.52209,97.04617763,104.1473041,93.05769484,88.55922575,95.85434898,100.387971,B2RXY7,Cbr1,carbonyl reductase 1 [Source:MGI Symbol;Acc:MGI:88284]
A8IP69,0.623995617,0.768510731,24,6.695537816,3.966373614,1,1,28,8,13.22726204,0.896158225,1,23.25088339,3.20429443,58.96392094,0.978696404,1,25.0836278,5.91325691,60.45353303,4.280026826,0.070798622,76.16485624,66.54336696,81.79007674,64.04653398,45.6271431,62.79712087,49.78124389,71.5241671,47.02339215,52.60875041,56.21855215,51.74929647,A8IP69,Ywhag,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]"
Q5SS40,0.56303231,0.737988653,24,23.42339739,11.1267896,1,1,20,6,23.70841707,0.996005204,1,24.1025641,2.000056546,236.6198069,0.978962733,1,22.7008547,2.523532865,202.6411048,9.306327483,0.045925171,233.1619605,244.3119341,225.2603101,215.1552512,223.4310148,248.6840162,170.4093703,227.191751,151.3893648,167.013679,148.7840568,182.7752681,Q5SS40,Ywhae,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide [Source:MGI Symbol;Acc:MGI:894689]"
Q58E49,0.578360079,0.745608795,24,2.196950858,1.474043784,1,1,28,0,3.64107806,0.971128876,1,28,3.458124866,16.77373744,0.97910939,1,26.66666667,1.92499183,15.39306381,2.08379575,0.135372384,19.41658625,15.73739711,8.923236272,15.19810008,10.66796139,18.4157666,14.56714257,15.061362,20.00053127,14.28339,16.60307547,14.57510164,Q58E49,Hdac1,histone deacetylase 1 [Source:MGI Symbol;Acc:MGI:108086]
P19157,0.567816814,0.740998454,25.92207792,9.793191793,5.087833364,1,1,20,8,8.221952989,0.990728941,1,27.76371308,8.981280733,76.4034568,0.979257125,1,24.56193033,9.01906789,75.20179859,4.515942114,0.060050985,74.13573973,81.5059177,90.58905975,71.88010138,72.46293845,67.47473002,69.27277612,87.18684647,67.80213718,65.72595409,94.64847061,60.75542873,P19157,Gstp1,"glutathione S-transferase, pi 1 [Source:MGI Symbol;Acc:MGI:95865]"
Q922H4,0.562863083,0.737988653,24,2.778695064,0.916015539,1,1,28,2,2.234764293,0.999676912,1,23.41637011,7.06796061,15.35072194,0.979278409,1,25.13879004,3.981710415,14.57573693,0.944650442,0.064809789,16.4011217,14.66466715,11.00427665,16.68171501,10.55419664,13.74064426,16.08406351,14.26390057,15.25750923,15.03034663,14.57975333,16.48788118,Q922H4,Gmppa,GDP-mannose pyrophosphorylase A [Source:MGI Symbol;Acc:MGI:1916330]
Q61553,0.639597398,0.782547679,24,9.611484076,5.032474022,1,1,20,0,7.530232826,0.882597196,1,28,5.722487598,186.2378705,0.979578556,1,24,4.867189504,179.9640997,1.919372797,0.010665309,186.9581091,192.4579998,176.3087517,163.9476438,190.7709408,180.482536,170.3340208,177.523798,195.7377304,196.5054562,162.085969,166.4562402,Q61553,Fscn1,fascin actin-bundling protein 1 [Source:MGI Symbol;Acc:MGI:1352745]
Q9CZ30-2,0.570164414,0.741906307,22.81142857,0.400751899,0.483644109,1,1,28,0,0.634961576,0.992378111,1,21.43322476,3.133491683,8.015011202,0.979792141,1,24.08155111,1.283285569,7.371022513,0.452122318,0.061337802,8.668782359,6.499354667,6.243910991,6.774546186,6.295317705,8.647007644,5.706603935,8.684898512,7.401661005,7.063464473,8.731192425,7.717442848,Q9CZ30,Ola1,Obg-like ATPase 1 [Source:MGI Symbol;Acc:MGI:1914309]
Q9CPT4,0.567768081,0.740998454,21.12169312,3.386145497,2.998641306,1,1,28,2,7.416744144,0.997210572,1,21.86046512,5.992532865,60.370153,0.979851365,1,23.66071941,3.975002457,60.28636326,2.462714484,0.040850274,64.64740546,70.53505702,48.17667531,67.2086627,53.88060811,59.06865198,64.27682253,57.04992041,62.14355905,51.74231438,65.95499789,59.00062633,Q9CPT4,Mydgf,myeloid derived growth factor [Source:MGI Symbol;Acc:MGI:2156020]
Q9R0G6,0.570505521,0.741906307,26.79194631,23.35896181,870.4984024,1,1,28,20,1597.665312,0.993125923,1,27.0781893,26.19220083,30510.36576,0.979915917,1,27.2900452,23.29809202,29770.03523,880.9941507,0.029593319,27914.91891,28667.53198,27917.90107,30925.59343,27272.31978,29980.45811,33411.45033,28390.04406,28715.31717,31126.01185,28832.56753,32741.84336,Q9R0G6,Comp,cartilage oligomeric matrix protein [Source:MGI Symbol;Acc:MGI:88469]
Q9CQA3,0.609071777,0.760812006,21.34759358,10.89187268,1.312092225,1,1,28,16,3.140426225,0.932703939,1,20,14.61697448,26.73424681,0.980156842,1,23.11586453,13.8979117,22.94330133,0.692800438,0.030196197,18.91449013,22.44888887,27.19870535,26.72842204,27.05182242,23.44330735,24.6562884,24.66808427,19.68120058,18.21681428,20.15611425,21.86131739,Q9CQA3,Sdhb,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:MGI Symbol;Acc:MGI:1914930]"
Q8BP47,0.595588918,0.754621295,24,1.031865743,1.481840614,1,1,28,22,3.232402293,0.954855105,1,28,25.89579713,17.51841171,0.980255379,1,26.66666667,24.5002977,13.75308122,2.007987832,0.146002761,12.45919027,11.67010202,13.4945384,9.34361629,14.21619371,16.30096657,19.64714993,14.07636226,14.54932125,9.992669323,17.83815079,8.866997131,Q8BP47,Nars,asparaginyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1917473]
P46460,0.588390734,0.749535016,23.07514451,19.06570666,0.733420516,1,1,20,16,0.98700079,0.967872431,1,23.58422939,18.39443908,18.38229681,0.98038027,1,22.2197913,17.8215242,17.71642649,0.809541708,0.045694413,17.62210667,17.03724725,14.38130147,18.37850519,20.83199832,15.52519178,17.95188361,17.36622737,17.99495311,18.32457093,17.37602356,19.67928039,P46460,Nsf,N-ethylmaleimide sensitive fusion protein [Source:MGI Symbol;Acc:MGI:104560]
Q3TNY9,0.570264777,0.741906307,24,7.138035732,2383.442729,1,1,28,26,4519.162261,0.999990469,1,20,11.29324479,61594.15345,0.980502362,1,24,10.52133927,55280.32261,1544.986109,0.027948211,56143.12032,43801.34138,52857.8119,55998.42303,46646.30762,52144.9358,62065.50438,57427.68766,65331.86474,56191.18819,59577.32269,55178.36359,Q3TNY9,Bgn,biglycan [Source:MGI Symbol;Acc:MGI:88158]
Q8R2G6,0.582195685,0.749095552,24,7.549967683,131.9700237,1,1,28,26,244.2844359,0.982679045,1,28,5.531995739,3836.798302,0.980792824,1,26.66666667,4.436764088,3454.436776,223.0739402,0.064576067,3475.245311,3142.80903,3205.86377,3331.571782,3044.90335,3501.313474,3804.674231,3568.220555,3950.647112,3674.014731,3763.696384,3019.9512,Q8R2G6,Ccdc80,coiled-coil domain containing 80 [Source:MGI Symbol;Acc:MGI:1915146]
Q9R099,0.572115752,0.743181918,24,4.848494346,1.146428059,1,1,28,2,1.705835651,0.999998065,1,20,15.24013314,18.09460542,0.980793314,1,24,1.139798477,16.2386672,0.65671759,0.040441594,14.98470817,16.19507531,13.88520498,14.86850675,11.64646294,15.62195586,21.22796001,13.14019859,19.52590285,19.18517769,16.59435835,17.98849486,Q9R099,Tbl2,transducin (beta)-like 2 [Source:MGI Symbol;Acc:MGI:1351652]
Q8BH95,0.574066216,0.743937855,24,18.64916027,0.677696041,1,1,28,6,0.844203835,0.998327068,1,20,17.47655133,9.899518494,0.980947377,1,24,21.76868686,8.678046629,0.488934104,0.056341493,9.658953226,10.30720716,8.324636804,7.938359522,12.81073544,8.511879349,6.891171709,7.688403141,8.406575104,8.254448221,6.688059335,8.656130541,Q8BH95,Echs1,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial [Source:MGI Symbol;Acc:MGI:2136460]"
Q5SZA3,0.582659735,0.749095552,24,13.40327063,1267.218147,1,1,28,12,3113.318937,0.991100993,1,28,11.03579579,11085.43843,0.981615115,1,26.66666667,12.23795555,7732.365903,1811.62609,0.234291304,7674.797845,8746.03116,15041.1614,8164.043645,11638.78546,4465.444746,5950.129285,5688.823742,6977.812157,5725.709557,5277.618441,9624.64068,Q5SZA3,Hist1h1c,"histone cluster 1, H1c [Source:MGI Symbol;Acc:MGI:1931526]"
Q9D0R2,0.586125832,0.749095552,24,2.14033887,2.877786869,1,1,28,2,8.626145138,0.9927102,1,24.64419476,22.91561856,41.87717205,0.982266118,1,25.54806492,0.814822254,40.4504234,2.982363848,0.073728866,42.90250046,51.20629619,34.85518688,29.87243947,49.62088608,32.5413626,46.06091685,41.01042169,37.3792069,40.407904,39.68774443,37.89884295,Q9D0R2,Tars,threonyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:106314]
A0A0R4J0R8,0.586393825,0.749095552,21.23404255,17.75064388,2.549008634,1,1,28,18,6.334643112,0.993609986,1,20,18.14857377,96.17668688,0.982382202,1,23.07801418,18.48518205,93.48309314,2.510865094,0.026859029,98.10202381,85.19238446,85.37710148,103.2553255,90.6423821,97.64137642,88.70783781,96.56415218,95.55638562,90.66938084,95.99713177,94.17505424,A0A0R4J0R8,Lect2,leukocyte cell-derived chemotaxin 2 [Source:MGI Symbol;Acc:MGI:1278342]
Q60715,0.586097167,0.749095552,24,1.50357331,17.36474995,1,1,20,6,33.68683902,0.997156375,1,24.1025641,2.059451562,739.2050384,0.982640972,1,22.7008547,3.241016742,719.0807891,17.35219572,0.02413108,766.5361515,689.1236835,726.5438095,711.1603246,678.9034249,746.6594801,699.9938133,788.0329416,682.418425,681.841722,767.8520022,699.8804466,Q60715,P4ha1,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:97463]"
P35700,0.586244666,0.749095552,24,23.5157519,21.09529608,1,1,20,6,46.59475742,0.997981083,1,22.61168385,2.000059461,809.7848181,0.982731746,1,22.20389462,2.554965979,743.9839747,20.28869455,0.027270338,829.5515898,733.6624329,770.78159,705.6583651,747.1349189,788.5078695,670.7530695,798.8309088,704.8866521,687.4983289,783.5403426,724.9919878,P35700,Prdx1,peroxiredoxin 1 [Source:MGI Symbol;Acc:MGI:99523]
Q9Z0L8-2,0.585941325,0.749095552,26.97297297,22.76451259,1.965283386,1,1,28,26,3.311422413,0.999091527,1,26.21513944,18.54024066,23.53324956,0.982781677,1,27.06270414,22.41276529,22.15668616,1.990525748,0.089838604,24.90889419,21.57982172,17.78282958,29.06365373,15.54277721,29.20435163,20.52286901,21.4314599,20.58568363,19.45556081,19.5611151,23.5351018,Q9Z0L8,Ggh,gamma-glutamyl hydrolase [Source:MGI Symbol;Acc:MGI:1329035]
Q5FWK3,0.595716279,0.754621295,23.20930233,14.71868873,0.892478225,1,1,28,20,1.61387131,0.989072681,1,20,17.55427001,4.555707816,0.983319521,1,23.73643411,17.53907508,3.724914233,0.75635665,0.20305344,2.882036035,2.527331333,1.80785964,8.060084382,3.883562973,1.465073022,5.371050091,2.469866873,3.34362219,6.09261279,1.761087052,5.020272369,Q5FWK3,Arhgap1,Rho GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2445003]
A0A087WSN6,0.653657423,0.790319414,22.05524862,16.96032956,1155.835353,1,1,28,26,2405.962642,0.905171173,1,20,13.6320159,34762.95539,0.983661702,1,23.35174954,18.45328972,32970.10615,479.5918941,0.014546265,34000.65201,30672.61804,31919.50047,32394.78045,30966.32031,36474.94485,35248.6199,30720.66407,34755.64127,38030.92856,31955.90949,28513.40581,A0A087WSN6,Fn1,fibronectin 1 [Source:MGI Symbol;Acc:MGI:95566]
P19788,0.595993716,0.754621295,24,17.37422616,289.5075122,1,1,28,18,487.8041564,0.999999998,1,21.57377049,12.03339424,6742.620098,0.984248636,1,24.52459016,15.73462905,5709.446001,330.7113883,0.057923551,5742.509857,7056.598708,5991.666418,7043.184805,6581.468127,6303.212897,4910.080487,5813.784374,4848.186131,4145.463678,5378.626105,4745.566531,P19788,Mgp,matrix Gla protein [Source:MGI Symbol;Acc:MGI:96976]
Q60864,0.597064682,0.755335014,24,18.43413274,1.612393379,1,1,28,18,3.064538442,0.999965363,1,21.02236422,17.55519889,68.96622597,0.984388809,1,24.34078807,18.25464306,66.72336183,1.916108834,0.028717211,68.85991658,66.82467151,64.87704448,69.79577351,69.6379092,69.83358789,58.79364124,71.12639843,63.77362944,62.73555338,69.43056897,64.96176983,Q60864,Stip1,stress-induced phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:109130]
Q04857,0.598531029,0.755624137,26.79194631,26.45895741,440.3628858,1,1,28,26,1111.805745,0.999978446,1,25.01901141,5.186339987,10868.68259,0.984583941,1,26.60365257,0.872836681,10336.61225,455.1391568,0.044031753,9885.622523,9604.566032,9211.50073,10353.77069,8262.157687,11396.97113,11682.04046,9571.923444,10777.78899,11702.07185,9805.246915,11392.43304,Q04857,Col6a1,"collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]"
Q3U2G2,0.600845519,0.755624137,24,4.589142876,3.069427591,1,1,28,2,8.267609709,0.996503867,1,28,2.584370271,118.3728954,0.984613791,1,26.66666667,3.138781492,116.1217777,3.630704004,0.031266349,119.832877,124.4300295,107.3974442,114.7809364,114.2492177,106.5138176,125.0825767,108.0476955,125.2210058,116.2854126,110.7401431,119.9328432,Q3U2G2,Hspa4,heat shock protein 4 [Source:MGI Symbol;Acc:MGI:1342292]
A1E5L0,0.600285421,0.755624137,20.06030151,6.144767239,6.338496516,1,1,28,0,8.948718215,0.998392914,1,20,5.435875306,44.12241917,0.984689395,1,22.68676717,4.726054428,39.36801031,5.052677259,0.128344745,30.92334875,65.99222524,20.44856606,57.80998218,22.20377831,53.51472136,39.33233259,47.27573246,29.07214959,28.76212522,42.92959711,36.15255986,A1E5L0,Cytl1,cytokine-like 1 [Source:MGI Symbol;Acc:MGI:2684993]
A2RS22,0.605437292,0.759474412,22.55367232,21.1182324,1.144271725,1,1,20,2,1.215252114,0.991659553,1,20,2.003542394,31.97743102,0.984828736,1,20.85122411,0.997843114,29.95149723,1.183832878,0.039524998,30.05522021,32.79081254,23.42040196,32.28238866,31.0318684,31.86540547,30.81150562,30.57188019,27.84235934,32.20145826,28.37689806,29.52091893,A2RS22,Coro1b,"coronin, actin binding protein 1B [Source:MGI Symbol;Acc:MGI:1345963]"
Q564E6,0.600548122,0.755624137,24,2.691629716,4.40872279,1,1,28,0,12.46973178,0.999952911,1,28,0.143779009,60.36214761,0.984845929,1,26.66666667,1.024825951,53.13134417,5.640572627,0.106162807,46.65887177,47.18203893,38.37977748,53.36319369,28.38526159,70.35931111,61.85273684,50.9478681,61.56988673,61.17451344,54.10627646,58.88610643,Q564E6,Ssb,Sjogren syndrome antigen B [Source:MGI Symbol;Acc:MGI:98423]
G5E850,0.607752637,0.760456872,24,13.31448054,1.212079503,1,1,28,6,2.875897711,0.989074179,1,28,7.682940702,10.74039093,0.984922836,1,26.66666667,8.755025051,8.637071069,1.096764387,0.12698337,10.89362896,7.862090249,14.60311669,7.025018641,11.79999869,5.933263177,3.689126339,10.1548493,7.384205891,7.609179711,9.76841859,8.200322913,G5E850,Cyb5a,cytochrome b5 type A (microsomal) [Source:MGI Symbol;Acc:MGI:1926952]
P70333,0.611286221,0.760812006,24,9.286357885,0.515790384,1,1,28,4,0.642423576,0.98894706,1,28,8.343637007,4.895881848,0.985360548,1,26.66666667,7.425196057,3.949369584,0.760673638,0.192606344,3.581942229,3.955395726,4.807769698,2.55438505,2.654701374,4.54705469,3.972724861,3.52354701,6.022067096,3.901477057,6.10770156,2.474971999,P70333,Hnrnph2,heterogeneous nuclear ribonucleoprotein H2 [Source:MGI Symbol;Acc:MGI:1201779]
Q8BJU0-2,0.622142582,0.766862835,24,1.190782094,0.571978229,1,1,20,6,1.966837998,0.9733324,1,20,2.000059461,6.131957405,0.985489535,1,21.33333333,3.070241027,4.228902292,0.780469699,0.184556096,5.38012823,6.579826551,6.730187688,2.187410582,4.794874298,6.14309506,3.284924909,4.968939554,2.008093137,2.916590695,3.93319021,2.805907193,Q8BJU0,Sgta,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha [Source:MGI Symbol;Acc:MGI:1098703]"
P29788,0.710111292,0.826059151,20.36734694,7.531660786,13.75858873,1,1,28,12,38.57447707,0.853328904,1,28,9.284209412,150.7978468,0.985540666,1,25.45578231,9.585094526,123.9698467,15.82795436,0.12767584,103.9405073,172.7518615,203.4375141,90.76137503,128.1046362,104.0662451,81.02754678,102.0259211,112.1027402,103.8617996,161.5615557,134.7387602,P29788,Vtn,vitronectin [Source:MGI Symbol;Acc:MGI:98940]
P47791-2,0.637928176,0.782246856,23.62130178,22.79799901,1.289431506,1,1,20,2,3.059632771,0.955417133,1,20,1.81427922,21.25767361,0.985978342,1,21.20710059,1.125667965,18.84204801,1.680304463,0.089178441,17.73325725,25.75645223,17.52821411,19.24992434,17.77478397,23.62507839,21.55733497,14.12057758,15.8610061,20.18798026,16.58056921,18.07968459,P47791,Gsr,glutathione reductase [Source:MGI Symbol;Acc:MGI:95804]
Q8R1B4,0.818689971,0.891103338,24,9.210768356,0.651255099,0.805264174,1,20,14,1.264434873,0.925080368,1,20,9.98916061,21.66353079,0.986025176,1,21.33333333,11.12767177,20.63628208,1.260208708,0.061067624,19.17141274,19.88765457,20.59842431,20.5929903,23.52072817,18.63715057,21.73254723,20.2265446,23.20573112,21.1327091,15.0250964,22.6271562,Q8R1B4,Eif3c,"eukaryotic translation initiation factor 3, subunit C [Source:MGI Symbol;Acc:MGI:1926966]"
