Transcript.ID	Ensembl.Genome.Protein.ID	UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	protein.length	aa.synthesis.average.cost	RNA_LL4	RNA_LL8	RNA_LL12	RNA_LL16	RNA_LL20	RNA_LL24	RNA_LL28	RNA_LL32	RNA_LL36	RNA_LL40	RNA_LL44	RNA_LL48	RNA_LL52	RNA_LL56	RNA_LL60	RNA_LL64	RNA_LL68	RNA_LL72	RNA_LL76	RNA_LL80	RNA_LL84	RNA_LL88	RNA_mean.level	RNA_max.level	RNA_rhythm.pvalue
NA	NA	Q55357	1.057547785	1.009020524	0.989691864	0.993573501	1.167615899	1.017888013	1.095468767	1.168691808	1.017653663	0.805563908	0.931965853	0.982878873	0.899290488	0.954772716	0.994031163	1.187134701	1.102046704	1.088679387	1.120469399	1.052446432	1.0318215724	1.187134701	0.0986185107925059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QK2	0.981747943	1.01344457	1.021880237	0.925763385	1.045201441	1.042317429	1.088679387	1.07176606	1.019295249	1.217306665	0.94558375	0.939506956	0.860003067	0.944713236	0.968277856	1.10407862	1.11866487	1.096225752	1.158777356	1.335980133	1.0449606981	1.335980133	0.0674553871547699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RT5	0.863376056	1.083427862	0.978362955	1.354877404	0.708761306	1.337211183	1.328005886	1.376575387	1.056817509	0.907193647	0.905941178	0.631393345	0.636209281	0.397740669	1.159311116	1.470279832	0.884097169	0.703396171	1.00855596	0.560918805	0.96762263605	1.470279832	0.0944915808754886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31P66	0.930036515	0.910961452	1.006699841	1.006931669	0.97229936	1.031810635	1.001382506	1.116092012	1.053901445	0.982878873	0.784332119	0.960284679	0.91622049	1.069793611	1.083677359	1.138937782	1.061206741	1.011346556	1.071025966	1.113525072	1.01116723415	1.138937782	0.00981899699211715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NF1	0.859805067	1.010648184	1.099005839	1.107643492	0.731307454	0.725604554	0.712524825	0.811334605	0.779291609	0.89145618	1.175709426	1.215905996	0.977912506	0.922571427	1.390272716	1.428564981	1.324646511	1.061206741	1.21338885	1.129535799	1.0284168381	1.428564981	0.859988445801503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NF3	1.008323758	0.807420924	0.770371132	0.79615935	1.390592875	1.138937782	1.191516333	1.240223625	1.174627056	1.073742146	1.080936047	1.085925421	1.017419366	1.129015749	1.101792978	1.127716669	1.004153254	0.926189813	0.870362157	0.873373479	1.0404399957	1.390592875	0.211837425611853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NF4	0.853100114	0.969170084	1.032999235	0.946891025	1.028489826	1.036096007	1.029200527	0.941889597	1.072753648	1.132139648	0.51380698	0.731644311	0.602420858	0.748169501	0.67390705	0.729793515	0.755788014	0.818276351	0.936267611	0.793779722	0.8673291812	1.132139648	0.60135056395574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NF5	1.075474209	1.246809205	1.256897898	1.256029964	0.459726989	1.046887466	0.986733789	0.822810831	1.035142167	1.20005182	1.136056681	0.962276766	0.888177976	0.857432617	0.771613824	0.880440476	0.836758244	0.908866299	1.012977969	1.172465305	0.99068152475	1.256897898	0.0484253142182124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RF3	1.003690931	1.029911719	0.970957007	1.105350469	1.248245474	1.042557459	1.105859619	1.085925421	1.025415788	0.786864587	0.720775473	1.006931669	0.869160538	1.034903844	1.239938086	1.287359968	0.999539589	0.949292391	1.047128548	0.963163464	1.0261486022	1.287359968	0.0065049770705756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NF7	0.552204574	0.524324317	0.705829816	0.6828102	0.711868867	0.930679183	1.048093433	1.038006325	0.997470361	0.787408321	0.871766147	0.93734615	1.050509538	0.971627952	1.188775922	1.285878693	1.305569513	1.201710899	1.393156803	1.102808234	0.9643922624	1.393156803	0.0344080044474065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RS4	0.60089695	1.056330939	1.098752813	0.833489245	0.787952431	1.094460268	1.009485302	0.981521913	1.030148893	1.236516739	0.877808941	0.821485685	0.940589226	0.944930789	0.921297728	1.10153931	1.208370182	1.160112216	1.215066368	0.836180432	0.9878468185	1.236516739	0.0966592472168498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QL5	0.999309463	0.985144643	1.013911386	1.050993427	1.052688794	0.963385266	1.014845663	1.11249995	1.021880237	0.792866375	0.87116416	1.056574196	0.862779862	1.043998801	1.100778656	0.979264475	0.946019307	0.990147739	0.988553095	0.91159094	0.98791982175	1.11249995	0.22200715871926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NG3	1.023292992	1.071272607	1.174086245	1.174627056	1.290921994	0.961390884	0.838880308	0.792136454	0.874782326	1.083677359	1.36489738	1.059741642	0.954333128	0.923421538	0.828705078	0.94145594	1.083926914	1.015780801	1.132921973	1.319471457	1.0454862038	1.36489738	0.102767223662531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QL9	1.026597022	0.968054928	0.924059636	0.913482012	1.081932085	1.062673865	1.110964035	1.136318298	1.038006325	0.94145594	0.861985579	0.941889597	0.873775775	0.988325498	0.963829024	1.082430448	1.129795915	1.06071815	1.089682559	1.066596121	1.0131286406	1.136318298	0.0062258378191039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NG7	1.334442914	0.997470361	1.109685727	1.044479691	1.108664139	1.028489826	1.188502227	1.285582642	1.151065401	0.775711089	0.839653302	1.069547311	0.929180314	1.085925421	1.004847138	1.16815373	1.07944371	1.028963572	1.021644967	0.888996395	1.05702249385	1.334442914	0.103530865309884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RG1	0.809654996	1.020469432	1.063898018	0.928324901	0.753876143	1.16815373	1.090435546	1.009717771	1.033713052	1.22123713	1.092194537	0.941672743	0.977912506	0.855657576	0.94754534	1.115835052	1.008323758	1.119180153	1.090937825	1.050509538	1.01496248735	1.22123713	0.248637328686447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NH1	1.101792978	1.084925707	1.080687181	1.199499303	1.122793785	0.998159627	0.853493072	0.7760684	0.961169542	1.120469399	1.304968414	1.020939484	0.835026003	0.859607112	0.813579506	0.899083443	0.989008445	1.025415788	1.07225974	1.242510307	1.0180728618	1.304968414	0.0309230774304229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q54777	0.87821328	1.001613109	1.001382506	0.87639522	1.11532131	1.043037686	1.084426196	0.980166827	1.026597022	1.259215323	1.019999597	0.920661538	0.807049179	0.72393571	0.80315617	0.856446029	1.124604974	1.070286383	1.155579955	1.191242008	0.9969665011	1.259215323	0.0526111307281683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RL9	0.923208937	0.961612278	1.049542429	0.972523266	1.150535438	0.997470361	1.006004677	0.931965853	1.039920166	1.200881073	0.975663369	0.864967919	0.761026886	0.787589649	0.832146901	0.975214163	1.14419488	1.194538083	1.161181211	1.224616199	1.0077401869	1.224616199	0.044514484038582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RC2	0.980392545	1.124604974	1.146568484	0.752662017	1.220112847	1.028963572	1.032999235	0.950604794	1.141563305	1.519847453	0.830424206	0.953893743	0.853689618	0.746276902	0.803896245	1.194813167	2.521157631	1.906338417	2.074913517	2.622406423	1.27030645475	2.622406423	0.0488084361760367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NI1	1.053416217	0.957634977	1.039920166	1.057304304	1.226874105	1.119695673	1.094964401	1.184949931	1.079940927	1.009717771	0.787589649	1.19922314	0.935190314	1.245087864	1.132661138	0.977912506	0.995863924	0.94863687	0.984917831	0.856840528	1.0444171118	1.245087864	0.112131668348254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RH2	1.068316657	0.989236199	0.989236199	0.993573501	1.070286383	1.043998801	1.122276838	1.193988104	1.037767343	0.764539626	0.831572272	1.063163358	0.939939715	1.073742146	1.037528416	1.162251191	1.005541502	0.994947122	0.99907939	0.800755629	1.0090870196	1.193988104	0.0137272668371273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q54766	0.986506611	0.949729657	0.949292391	0.914323748	1.132139648	1.037767343	1.081682989	1.093200949	1.059497655	1.054872571	0.962941713	0.974316371	0.872368549	0.929822391	0.984691071	1.151860804	1.112756142	1.097235878	1.126678482	1.052931213	1.0262308088	1.151860804	0.0196291363395544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q8GMT0	0.91075172	1.007859514	1.035857465	0.937130343	1.085675407	1.019060575	0.994947122	0.944713236	1.048334794	1.226874105	0.958958913	0.88879172	0.814141701	0.817146641	0.85782757	1.053901445	1.286174811	1.267360012	1.235947433	1.233388799	1.0312421663	1.286174811	0.0328357148468105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NJ4	1.30196707	0.770903469	1.100778656	1.04761088	0.488652359	1.178419716	1.247670768	1.205868637	1.186314941	0.753876143	0.685488226	1.098499845	0.952796164	1.106623784	1.227721892	1.221518363	1.100525221	0.913482012	1.042797545	0.855460576	1.02434881335	1.30196707	0.00977555681702622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RF8	1.021409752	1.022821857	1.040638765	0.964495043	1.186314941	1.076217377	1.107898565	1.117120445	1.000230285	0.896189807	1.045442136	1.082181237	0.984011106	0.938209876	1	0.94754534	1.034427363	0.908866299	1.088178147	1.071025966	1.02666121535	1.186314941	0.854374658717594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RQ4	0.991516624	1.016950935	1.032999235	1.152656756	1.037289544	1.07969229	1.109685727	1.04930079	0.942323453	0.832146901	0.832146901	1.044479691	0.944495733	1.253141175	1.155047914	1.109941271	0.828705078	0.716308327	0.856248848	0.818653268	0.99018652305	1.253141175	0.0129647934591659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31R79	0.759626313	0.94080583	1.090686657	0.921934357	1.100271845	1.03086074	1.04761088	0.949073834	0.994489037	1.211155763	0.862779862	0.949510999	0.710886063	0.665426359	0.802232034	1.368358833	1.348031374	1.492450721	1.533910428	1.422328787	1.0601215358	1.533910428	0.0603527609495256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RM0	0.947109079	1.444109084	1.154781985	1.094712306	0.468597535	1.010648184	0.965828463	0.968723867	0.97678729	1.095721037	0.919813967	0.950385934	0.823000312	0.860993752	0.896602613	1.002766923	1.040159644	1.07225974	1.108664139	1.169499391	0.99855826225	1.444109084	0.48569518978444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NK2	0.696466128	1.100018528	0.980844136	1.20503594	1.314922025	0.901778756	0.944930789	0.842946477	0.897635459	1.045201441	0.87639522	0.921297728	0.813766861	0.887360311	0.806120564	0.775711089	1.060962417	1.011113712	1.070779382	0.979941161	0.9566614062	1.314922025	0.90143426704755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RZ5	0.892072189	0.969839794	0.921297728	1.052688794	1.232820933	1.027542988	1.068316657	1.102046704	0.999539589	0.768599327	0.731812798	1.020234487	0.949510999	1.023057397	1.215066368	1.212550961	0.963385266	0.928966387	1.052931213	0.994947122	1.00636138505	1.232820933	0.0037160616555372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RP6	1.141563305	1.24623516	1.125900469	1.120211431	0.313617292	1.031098132	1.092194537	1.122793785	0.953674126	0.847617667	0.939506956	0.821485685	0.814704284	1.032048246	0.684857159	1.00716355	1.058278566	1.172465305	1.123052348	1.102808234	0.98756381185	1.24623516	0.750970731065284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QZ9	1.053173687	0.946455066	1.116092012	1.010880921	1.075474209	1.004847138	0.994260074	1.133443823	1.095721037	1.102046704	0.916009547	1.003690931	0.867361218	0.86976114	0.983784555	1.048576209	1.046405467	1.068070697	1.117635016	1.14182619	1.02977578205	1.14182619	0.109844913081096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QQ4	0.981747943	0.921934357	0.941889597	0.860795524	1.161983604	1.141563305	1.153984565	1.128755813	1.041118108	1.149740951	0.973195294	0.964272986	0.915166259	0.922146665	0.930679183	1.084176526	1.16573544	1.119180153	1.138675562	1.21310949	1.04549256625	1.21310949	0.0202995387127641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q8KPP1	1.467236087	0.813392194	1.121243659	0.963163464	0.363663739	1.116092012	1.190693547	1.114551139	1.21478662	0.76948472	0.606038201	1.07944371	1.444774274	1.114294534	1.715536648	1.590010528	0.879832499	0.759976214	0.742164198	0.630521645	1.0348449816	1.715536648	0.107224645076629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NL4	0.699197714	1.222081022	1.11249995	1.125382092	0.948200107	1.007859514	1.081932085	1.005773063	1.021880237	0.943408967	0.804266538	0.94667302	0.829659709	1.137627286	1.094712306	1.150270548	1.117892391	1.178148406	1.088679387	1.073247783	1.02946960625	1.222081022	0.0646645219084625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RF5	1.081184971	1.074484117	1.120985513	1.175980174	0.674994136	1.052688794	0.911171233	0.880237771	0.908238693	0.730634205	0.700648183	1.181408252	1.042077455	1.264445165	1.489361078	1.366784358	0.804266538	0.69791093	0.885931207	1.015546936	1.00294898545	1.489361078	0.0367790252721765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QR0	1.069301067	0.986961019	0.906567196	1.072012872	1.146832521	0.980392545	0.877808941	0.964717152	0.872971368	0.688810883	0.741310241	1.114807803	0.958296716	1.119695673	1.323731794	1.250546946	0.88165769	0.849376029	0.904690438	0.789768849	0.97501288715	1.323731794	0.0113253907354427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31PD2	1.099765268	1.080936047	1.034427363	1.048817681	0.675305054	1.071272607	1.13057662	1.087927613	1.025415788	0.979039017	0.804451749	0.981974025	0.898462593	1.005541502	0.990831945	1.135272192	1.147624999	1.057060878	1.053658803	1.009717771	1.01590397575	1.147624999	0.0172790813463248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RP4	0.777678334	0.949073834	1.478087009	1.551315029	1.30196707	0.464301407	0.41591061	0.248542121	0.755788014	1.969699615	1.322513153	1.075721875	0.891250938	1.100018528	0.800571269	0.424130984	0.329154654	0.18871221	1.788957404	2.099423238	0.9966408648	2.099423238	0.0890061890582532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q8GMQ4	0.85388621	1.015546936	0.869160538	0.879427415	1.139462403	1.007395485	1.066596121	1.050509538	1.051235455	1.044720219	0.977237221	0.832913689	0.692787431	0.805563908	0.785959197	1.032999235	1.089933497	1.19922314	1.215066368	1.420365124	1.0014994565	1.420365124	0.0650674276602173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31R95	0.768953362	1.20503594	0.95345456	1.076217377	1.094712306	0.946891025	1.002997845	0.927256743	0.916009547	0.823000312	0.964939312	1.049784123	1.076465214	1.065614202	1.186861385	1.129275744	0.956753369	0.964050979	1.001382506	1.146304507	1.0127980179	1.20503594	0.073513539593658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q8GMQ3	0.827751545	0.984011106	0.934975003	0.905941178	1.12176013	1.052931213	1.067824793	1.03038612	1.023528641	1.254584738	1.186861385	0.991288345	0.753008711	0.727277246	0.60673633	0.981521913	1.206979795	0.839653302	0.974989638	1.598453475	1.00352323035	1.598453475	0.189067085747485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NM6	1.111475771	1.015780801	0.986961019	0.97588805	1.173005369	1.035857465	1.11866487	1.168422738	1.056817509	0.751969109	0.872971368	1.128236122	1.006468066	1.062673865	1.092446053	1.223488805	1.027306415	0.998159627	1.062184599	0.789587019	1.032918232	1.223488805	0.012383636325475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RP8	0.809282222	0.991516624	1.028016298	0.951480736	0.91748717	0.966495864	0.974316371	0.897842171	1.014612013	1.017185124	0.887973489	0.915798652	0.891250938	0.863972661	0.877808941	1.003922066	1.131097389	1.151595608	1.121243659	1.044239219	0.97285686075	1.151595608	0.0939584489864682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QS5	0.752835344	0.895983475	0.820729417	0.834641548	0.727779805	1.046887466	1.064143018	1.071025966	1.052204125	1.132400363	1.023764345	1.114294534	0.705180022	0.904273908	0.996781571	1.089682559	1.031810635	1.176521858	1.065123582	0.795060175	0.9650561858	1.176521858	0.0943785933085922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NN3	0.79304896	1.720283406	0.808537189	1.432187899	1.531087462	0.747997248	0.701778405	0.755788014	0.794694121	0.761552766	0.730634205	0.748514125	0.630812078	0.830233016	0.704693069	0.925337153	1.124863954	0.944060876	1.099765268	1.969699615	0.98777844145	1.969699615	0.569508538391605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RB9	0.992430265	1.025651926	1.006236345	0.981747943	1.230268771	1.062918583	1.124604974	1.133182868	1.043998801	0.852314742	1.009252886	1.004847138	0.918332596	1.039202062	1.094460268	1.081433951	0.964272986	0.925550245	1.056087738	1.163054323	1.03549247055	1.230268771	0.330613093833049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31R99	1.308277884	1.005541502	1.027779616	1.085925421	1.254584738	0.959842554	1.090686657	1.212830193	0.970957007	0.759976214	0.971627952	1.167078316	0.881860723	1.396046872	1.295985075	1.154781985	0.987415636	0.891250938	0.991744955	0.756310274	1.0585252256	1.396046872	0.130741521180933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31NN6	0.840427007	0.877202781	0.873574604	0.929180314	1.486277831	0.924698174	0.898462593	0.9525768	0.995863924	1.198671005	0.875991718	0.858618022	0.841007754	0.912851219	0.873373479	0.979264475	1.040159644	1.080687181	1.116092012	1.269404402	0.99121924695	1.486277831	0.122094575826361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QT3	0.959179747	0.934759742	0.982878873	0.906149802	1.1012857	1.056330939	1.082181237	1.086675811	1.025651926	1.174356619	0.971404252	0.997700064	0.844111856	0.908657049	0.902401898	1.173005369	1.308579161	1.128495938	1.219270314	1.265610298	1.05143432975	1.308579161	0.0145352788964109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31RG7	1.118149825	0.979941161	1.000691014	0.889610704	1.259505302	1.110964035	1.172735306	1.162251191	1.091943079	1.144458371	0.956973695	0.972747224	1.042077455	0.986733789	0.997700064	1.079195187	1.14709662	1.103062194	1.146568484	1.207535758	1.0784970229	1.259505302	0.0121953605404352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QT9	0.874379567	0.91075172	0.966941055	0.820918419	1.028489826	1.088178147	1.096983259	1.082679715	1.039920166	1.244228085	1.038245363	0.880643228	0.852314742	0.816018491	0.844695149	0.990147739	1.109174815	1.215346179	1.19894704	1.190419411	1.0144711058	1.244228085	0.0121341339365309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QU3	1.031098132	1.160112216	1.134227049	0.919813967	0.812830516	1.070532854	1.075474209	0.967609225	1.057791322	1.299570966	1.041357862	1.042077455	0.764011684	0.798913942	0.837915067	0.928111171	1.174356619	1.213668276	1.070532854	1.278792263	1.03393988245	1.299570966	0.0338729870099465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31PG6	0.947109079	0.976112782	1.025179705	0.953235044	1.001843766	0.993344748	1.036334604	0.997011115	1.094712306	1.218989599	0.904690438	0.829850768	0.802971258	0.844500673	0.810961058	1.01227847	1.217026402	1.176792793	1.334135683	1.394440539	1.0285760415	1.394440539	0.0295609535534905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Q31QU4	0.546512375	1.530734956	1.315830655	1.011579454	1.073989412	1.337211183	0.948200107	0.881251765	0.717794291	0.878820138	1.032048246	1.159845121	1.033951101	1.12331097	1.171925489	1.011812406	0.920449572	1.015313124	1.10407862	1.106623784	1.04606413845	1.530734956	0.224104821884057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
