Uniprot.ID	Gene.Name	CT03	CT07	CT11	CT15	CT19	CT23	CT27	CT31	CT35	CT39	CT43	CT47	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q99LW4	Col6a1	0	0.365999181	0.459815886	1.148512115	0.673913344	0.496924558	0.634315891	0.613178391	0.606605941	1.520753705	1.290643138	1.503168005	0.776152512916667	1.520753705	0.121142740291985	NA	NA	NA
Q99M52	Snx12	0	0.83300817	1.106468138	1.769911189	1.811283286	1.973563673	1.258927725	1.602642103	1.252308182	2.359400209	2.558280289	2.930752933	1.62137882475	2.930752933	0.0861921989829651	NA	NA	NA
Q99M87	Dnaja3 Tid1	0	0.078820731	-0.175293446	0.18060592	0.158643816	0.10958894	-0.053914206	-0.200875402	0.190605152	0.100362443	-0.149358532	-0.291716159	-0.00437756191666666	0.190605152	0.594929747948496	480	22.77	24.8
Q99ML7	Lgals7	0	-1.04356518	-2.577317567	-1.339752452	-1.600644877	-4.918526425	-4.316110386	-4.784694365	-3.415846909	-2.871497125	-5.078235669	-5.389936659	-3.11134396783333	0	0.602360051791422	NA	NA	NA
Q99MQ4	Aspn	0	0.246414727	-0.04726015	0.449145812	0.324573339	0.339000295	-0.1322864	0.012090332	-0.062027776	0.414272873	0.397507832	0.395016123	0.19470391725	0.449145812	0.0907747506786302	373	24.38	27.24
Q99N28	Cadm3 Igsf4b Necl1 Syncam3 Tsll1	0	1.261211457	-0.48851601	0.833086814	0.969491756	0.827160575	0.583990827	0.875095316	1.26248973	0.675200535	-0.320639909	0.551457614	0.585835725416667	1.26248973	0.725650090379545	396	22.32	24.51
Q99PH4	Aldh3a2	0	0.068350492	-0.243535314	-0.607814293	0.314544744	-0.220718726	-0.221659994	0.062016343	-0.274579085	-0.439804555	-0.585611201	-0.741432847	-0.240853703	0.314544744	0.0464534771349603	NA	NA	NA
Q99PJ3	Ltbp1	0	0.0706401	-0.202372195	-0.360498078	-0.402650441	-0.557090975	-0.641082762	0.182214583	-0.836579653	-1.149492501	-0.433226859	-0.34645112	-0.389715825083333	0.182214583	0.285034235151214	NA	NA	NA
Q99PK1	Egfr	0	0.684570574	0.394711965	0.997503021	0.752709311	0.627932691	0.724185723	0.733657657	1.031584722	0.841466704	1.184160465	1.146324045	0.759900573166667	1.184160465	0.330388157230687	NA	NA	NA
Q9CPQ1	Cox6c	0	0.084498321	-0.076107689	0.421785337	-0.018896583	0.169957487	-0.068270746	-0.151645641	-0.370084514	-0.029942434	0.247999922	0.248477187	0.0381475539166667	0.421785337	0.195611110704649	76	24.47	27.16
Q9CPU0	Glo1	0	-0.008819872	-0.298436343	-0.600629682	-1.283605201	-0.834741619	0.208804679	0.032224944	-0.424694527	-0.924320759	-0.739470688	-1.032712072	-0.492200095	0.208804679	0.0185977976328343	184	24.23	26.97
Q9CPV4	Glod4	0	0.642298582	-0.323836566	-0.056757542	0.110716669	-0.612045137	0.156599715	0.067561237	0.404154565	-0.378151088	-1.403954106	-1.142453531	-0.211322266833333	0.642298582	0.0640087192165357	298	23.48	25.88
Q9CQ26	Stambp Amsh	0	0.527588405	0.604501614	0.371185052	0.933950583	0.721552232	0.600724798	0.765104177	0.39994434	0.893881016	0.747401403	0.625151307	0.599248743916667	0.933950583	0.430314237340629	424	23.67	25.19
Q9CQ45	Nenf Spuf	0	0.118173426	1.139185441	0.71791812	0.925078302	1.037732687	0.320475749	0.808869438	0.569698869	1.122137567	0.913072268	0.527321295	0.6833052635	1.139185441	0.0928344011931564	171	23.19	25.32
Q9CQ54	Ndufc2	0	-0.051464322	0.078763393	0.081585414	0.10607946	0.371177	-0.122635133	0.097719136	-0.00515268	0.090961601	0.061638105	-0.059605135	0.05408890325	0.371177	0.229316581455632	120	26.55	28.74
Q9CQ60	Pgls	0	0.409579184	0.271577869	0.436160177	0.255434591	0.629601332	0.357609341	0.31982339	0.035858449	0.12374574	0.334715489	0.436156557	0.300855176583333	0.629601332	0.443570677164931	257	21.82	23.97
Q9CQ69	Uqcrq	0	-0.060343051	-0.228244862	-0.071812195	-0.166153344	0.240068913	-0.181118287	-0.288032378	-0.286978507	-0.305871796	-0.106528658	-0.146239317	-0.133437790166667	0.240068913	0.108352837925842	82	25.92	27.63
Q9CQA3	Sdhb	0	-0.097953145	-0.146939486	-0.164218121	-0.487146258	0.033331115	-0.204232846	-0.371263401	-0.541994765	-0.217174329	-0.178848489	-0.171384878	-0.212318716916667	0.033331115	0.463527894482393	282	23.97	26.42
Q9CQC6	Bzw1	0	0.254188962	-0.144630623	0.213263228	0.019597352	0.428892166	0.188749248	-0.017015327	-0.034033248	-0.134125788	0.020566513	0.2622272	0.0881399735833333	0.428892166	0.211981813685491	419	24.02	26.7
Q9CQC7	Ndufb4	0	-0.248555391	0.104729447	-0.251043573	-0.377970995	-0.639006104	0.364234923	0.198516802	0.25510502	-0.328944745	-0.070449188	0.13553104	-0.0714877303333333	0.364234923	0.307962619176228	129	24.95	27.06
Q9CQI3	Gmfb	0	1.400076151	1.419380492	0.891517661	1.712585135	1.246217954	1.643251693	1.76904494	1.770230857	1.260860229	1.531149436	1.596664647	1.35341493291667	1.770230857	0.586796595366169	142	24.54	26.56
Q9CQI7	Snrpb2	0	0.225441071	0.045827437	0.433018691	0.351492786	0.038767155	-0.161438613	0.151963911	-0.047421071	0.080516188	0.435011688	0.571406981	0.177048852	0.571406981	0.242836395066282	225	23.83	26.22
Q9CQM5	Txndc17 Txnl5	0	0.562341481	0.433301609	0.650663343	0.616796994	0.651195992	0.58249925	0.695073669	0.713754473	0.542906475	0.42524951	0.225263714	0.508253875833333	0.713754473	0.368434478003634	123	24.37	26.66
Q9CQS3	Fibin	0	0.296694513	0.696622903	0.867836951	0.916881125	0.937258182	0.622395935	0.669377537	0.678064339	1.104577327	0.899831601	0.756828518	0.703864077583333	1.104577327	0.111042014289851	217	23.28	25.29
Q9CQS8	Sec61b	0	-0.248955768	-0.256545328	-0.23028352	-0.28119932	-0.134612251	-0.143539084	0.014112127	-0.690787771	-0.692760813	0.076892664	0.078925698	-0.2090627805	0.078925698	0.0590436141145946	96	22.14	24.27
Q9CQU0	Txndc12 Tlp19	0	0.03622624	0.206617887	0.198692482	0.574872829	0.389670549	0.075796391	0.152456736	0.214615428	0.049330421	0.111824735	0.024430386	0.169544507	0.574872829	0.465676266404193	170	23.8	26
Q9CQV8	Ywhab	0	0.223590893	0.108591708	0.194473544	0.676495445	0.110102034	0.177284767	0.229688143	0.353341495	0.14145649	0.051118037	0.179121419	0.203771997916667	0.676495445	0.359532891079363	246	22.45	24.68
Q9CQW1	Ykt6	0	0.446364888	0.405289709	0.141684238	0.326915985	0.458917341	0.441493902	0.279023776	0.037963507	0.541709043	0.434945344	0.208156133	0.310205322166667	0.541709043	0.869856730877985	198	23.24	25.91
Q9CQZ5	Ndufa6	0	-0.305061304	-0.134065874	0.426022567	0.15412429	0.670973093	-0.194799167	0.066598829	-0.223146328	0.022172186	0.127823691	0.243989323	0.0712192755	0.670973093	0.137784735708664	131	24.87	26.47
Q9CR06	Asph	0	-0.898561376	-0.125648231	1.19661859	-1.048880878	0.476750813	0.107402619	-0.108144321	0.12711286	1.490140781	0.881455147	0.16029018	0.188211348666667	1.490140781	0.0384956690426596	NA	NA	NA
Q9CR51	Atp6v1g1 Atp6g1	0	0.568467098	0.210758697	0.283895426	0.161305604	0.055096352	0.466489964	-0.042333981	-0.048268326	0.084903135	0.103097725	0.106385036	0.162483060833333	0.568467098	0.508068082888487	118	21.84	22.74
Q9CR61	Ndufb7	0	-0.204886981	0.054996042	-0.01393102	0.213015304	0.455201032	-0.219982959	0.132454598	0.011807209	0.117359595	0.229379857	0.154264764	0.0774731200833333	0.455201032	0.125647911192112	137	24.62	25.48
Q9CR62	Slc25a11	0	0.009193376	0.128826947	-0.239318779	-0.114153669	0.07647442	0.131178986	0.072204172	-0.204855769	-0.27248033	-0.000314201	-0.027464361	-0.0367257673333333	0.131178986	0.0534974052239165	314	23.72	26.68
Q9CRA2	Pdlim5	0	-2.638170656	-1.074109653	-1.728529532	-2.036493662	-2.486561236	-2.232770472	-1.925487696	-0.689918081	-1.775340874	-1.656877937	-2.464671335	-1.72574426116667	0	0.149106238247557	NA	NA	NA
Q9CRB1	Lgals7	0	-1.04356518	-2.577317567	-1.339752452	-1.600644877	-4.918526425	-4.316110386	-4.784694365	-3.415846909	-2.871497125	-5.078235669	-5.389936659	-3.11134396783333	0	0.602360051791422	NA	NA	NA
Q9CRB6	Tppp3	0	0.306704667	-0.998818652	0.24767764	-0.117306339	-0.276147535	-0.217557566	-0.115013633	-0.037510932	-0.893207786	-0.757349313	-0.307529975	-0.263838285333333	0.306704667	0.461129437953526	176	22.23	25.18
Q9CRF9	Eprs	0	-0.060656921	0.185484036	-0.411173505	-0.134032786	0.17953028	0.013924011	0.11137649	-0.274773325	-0.236588889	-0.013644958	-0.071442323	-0.0593331575	0.185484036	0.202054070753542	NA	NA	NA
Q9CRH1	Ptges3	0	0.468707456	0.024169462	0.342965249	0.281173244	0.612846208	0.183416942	0.177054685	0.076963715	0.335386368	0.284945369	0.318984883	0.258884465083333	0.612846208	0.406841044191692	NA	NA	NA
Q9CRR9	Zfp185	0	0.212962509	0.849416186	0.428487649	0.2531361	-0.097864349	0.784116103	1.026695939	0.711225285	0.45539756	0.671563305	0.234435026	0.460797609416667	1.026695939	0.211931225931605	NA	NA	NA
Q9CRS5	Ewsr1	0	0.016417526	-0.024195962	-0.048774042	-0.174834158	-0.044376156	-0.023696319	-0.197804829	-0.451503285	-0.007630323	0.168325423	0.140566494	-0.0539588025833333	0.168325423	0.225238130708038	NA	NA	NA
Q9CRT0	Tubb3	0	0.943827234	-1.198079848	0.020564071	-0.093307001	-0.691381985	-0.194853446	-0.042987824	0.42037465	-0.473475683	-2.490083414	-1.088960369	-0.407363634583333	0.943827234	0.144524294159395	NA	NA	NA
Q9CRT3	Set	0	0.10663588	-1.133113931	0.919012231	0.17042578	0.12854539	-1.555975883	-2.156775988	-0.481114988	-0.219181009	-0.965585558	-0.718375909	-0.492125332083333	0.919012231	0.450066942358478	NA	NA	NA
Q9CS06	Cct8	0	0.377698739	0.113696147	-0.022366261	0.078810466	0.33648385	0.192515766	0.055281566	0.183679346	0.178770199	-0.001184087	-0.062099791	0.119273828333333	0.377698739	0.563175016140551	NA	NA	NA
Q9CSC2	Snx3	0	-0.020337759	0.26093531	0.660344667	0.242624095	0.388709373	0.05101879	-0.105352083	-0.298053236	0.615623542	0.877273594	0.949018806	0.301817091583333	0.949018806	0.0305970943702272	NA	NA	NA
Q9CSD9	Ddx5	0	0.13429995	-0.032076522	-0.005943061	-0.205374213	0.085257402	-0.007231068	-0.08483351	-0.194662573	-0.031900092	-0.020751706	-0.062239143	-0.0354545446666667	0.13429995	0.678792260553513	NA	NA	NA
Q9CSE4	Rsu1	0	0.309588437	0.198847445	0.286946778	0.564424643	0.528364546	0.279573739	0.357224855	0.941097244	0.745025579	0.437774793	0.416958785	0.422152237	0.941097244	0.401651791055978	NA	NA	NA
Q9CSI6	Bub3	0	0.212088059	0.007979549	0.185951145	0.006684059	0.446794211	0.152171003	0.181557169	0.124214276	-0.11657355	-0.044281417	0.060021327	0.10138381925	0.446794211	0.461939964820183	NA	NA	NA
Q9CSP8	Nap1l1	0	0.647599552	0.251346959	0.538998148	0.917489612	0.588097244	0.356121525	0.547380725	0.633343632	0.779762745	0.489988986	0.513174642	0.521941980833333	0.917489612	0.309231350591408	NA	NA	NA
Q9CSW8	Cse1l	0	1.003432542	0.761397199	1.71175692	0.853983949	1.027288263	0.960249543	0.468752822	1.058580995	2.164534261	2.988830416	2.993154625	1.33266346125	2.993154625	0.1227830122368	NA	NA	NA
Q9CT20	Gja1	0	0.309737357	0.287701748	-0.00316839	0.107972984	-0.197046417	0.484625802	0.381680737	-0.131321898	-0.145731524	0.383177239	0.060600156	0.1281856495	0.484625802	0.554968815541191	NA	NA	NA
Q9CTC7	Slc25a11	0	0.009193376	0.128826947	-0.239318779	-0.114153669	0.07647442	0.131178986	0.072204172	-0.204855769	-0.27248033	-0.000314201	-0.027464361	-0.0367257673333333	0.131178986	0.0534974052239165	NA	NA	NA
Q9CTD1	Fndc1	0	-0.096560155	0.476176698	0.224482649	0.071093596	0.280777954	0.352033553	0.651350889	0.309804723	0.327784454	0.469969794	0.046511421	0.259452131333333	0.651350889	0.644266840754314	NA	NA	NA
Q9CTE2	Sucla2	0	0.0333235	0.091945809	-0.145929618	0.084482062	0.172406734	0.043472981	0.071178513	0.252790247	0.110156072	0.031027751	0.006332545	0.062598883	0.252790247	0.454130416634501	NA	NA	NA
Q9CTE8	Alg5	0	-0.122789792	0.321051475	-0.377674316	-0.412613023	0.171148074	0.251335549	0.092982591	-0.070287701	-0.18902206	-0.110945578	-0.233216985	-0.0566693138333333	0.321051475	0.242337010855068	NA	NA	NA
Q9CTH3	Actn2	0	-4.236906532	-1.442606651	-1.683300295	-0.163625826	-2.168421395	-2.968738914	-1.973186858	-0.764615899	-0.942634104	-1.823204656	-2.379184529	-1.71220213825	0	0.184840230591248	NA	NA	NA
Q9CTJ8	Tnnt1	0	-2.402143532	-0.254572936	-1.98413438	-0.073084516	-2.398369055	-1.921142734	-1.41408277	0.093533365	-0.946501204	-2.682492999	-1.864686634	-1.32063978291667	0.093533365	0.555608434038051	NA	NA	NA
Q9CTL2	Lmna	0	0.18945905	0.037771714	0.211702488	0.215246246	-0.063969658	0.077284397	-0.151548989	-0.225503638	0.251645929	0.346046869	0.417314931	0.108787444916667	0.417314931	0.186568086113904	NA	NA	NA
Q9CTL3	Ttn	0	-3.399409764	-1.290190088	-2.095073686	-1.164898239	-2.868186514	-3.433761559	-2.522892387	-0.328504062	-1.232409495	-2.491704421	-3.386411078	-2.01778677441667	0	0.17389435584054	NA	NA	NA
Q9CTL6	Aspn	0	0.246414727	-0.04726015	0.449145812	0.324573339	0.339000295	-0.1322864	0.012090332	-0.062027776	0.414272873	0.397507832	0.395016123	0.19470391725	0.449145812	0.0907747506786302	NA	NA	NA
Q9CTW3	Vps4a	0	0.550356117	0.231986069	0.131224347	-0.883774817	-0.004072343	0.460749473	0.072535404	0.336416854	-0.522967306	-0.505537461	-0.474209571	-0.0506077695	0.550356117	0.0205805486506895	NA	NA	NA
Q9CU20	Cpt2	0	-0.102688312	-0.015490518	-0.306436796	-0.327722121	-0.340810384	-0.062229548	-0.132764143	-0.278532294	-0.512233789	-0.311315354	-0.161015378	-0.21260321975	0	0.0891044307198655	NA	NA	NA
Q9CUT6	Kif5b	0	0.334825349	0.334394537	0.30248569	0.334189574	0.39457923	0.379743212	0.46254673	0.272124464	0.192729524	0.306535702	0.29787358	0.301002299333333	0.46254673	0.136114926450765	NA	NA	NA
Q9CUY1	Bag1	0	0.562646569	0.870499107	0.38068035	0.796916175	0.465672421	0.563175918	0.947750516	0.827145786	0.636123571	0.886796818	0.671894204	0.634108452916667	0.947750516	0.539912793472648	NA	NA	NA
Q9CV48	Ttn	0	-3.399409764	-1.290190088	-2.095073686	-1.164898239	-2.868186514	-3.433761559	-2.522892387	-0.328504062	-1.232409495	-2.491704421	-3.386411078	-2.01778677441667	0	0.17389435584054	NA	NA	NA
Q9CVF2	Xdh	0	0.596182306	0.033326146	0.371404645	0.174843957	0.390777005	0.06684475	0.357278645	0.22774853	0.643390216	0.403746097	0.221337879	0.290573348	0.643390216	0.640629600294222	NA	NA	NA
Q9CVI6	Bzw1	0	0.254188962	-0.144630623	0.213263228	0.019597352	0.428892166	0.188749248	-0.017015327	-0.034033248	-0.134125788	0.020566513	0.2622272	0.0881399735833333	0.428892166	0.211981813685491	NA	NA	NA
Q9CVL8	Srpr	0	0.066310845	0.722756392	0.312472305	0.644707725	0.698622921	0.409901894	0.112149916	0.439435663	-0.090138813	0.441045526	0.293955177	0.33760162925	0.722756392	0.59717478333158	NA	NA	NA
Q9CW65	Idh3g	0	0.170075705	0.219254755	0.264222921	0.324907731	0.202343032	0.260861021	0.230924332	0.432838319	0.349199675	0.345120223	0.121015607	0.243396943416667	0.432838319	0.0593889085011531	NA	NA	NA
Q9CWJ9	Atic Purh	0	0.336777119	0.084874946	0.079985193	-0.113993417	0.037875655	0.26613421	0.228222569	0.094071797	-0.137701465	0.146188304	0.101746985	0.0936818246666667	0.336777119	0.0237331676099943	592	22.46	24.97
Q9CWK8	Snx2	0	0.320880954	0.331646628	0.249792633	0.170050865	0.162911074	0.224407848	0.2023035	0.090277896	0.106432656	0.274726717	0.230383866	0.196984553083333	0.331646628	0.863436045082524	519	22.59	24.44
Q9CX22	Cfl1	0	0.458768218	0.177706713	0.207560566	0.331354041	0.405394297	0.060160969	0.396625437	0.023161451	-0.463407862	0.237684589	0.346274208	0.18177355225	0.458768218	0.814832984060034	NA	NA	NA
Q9CX78	Ndufa5	0	-0.040151072	0.163861724	0.022475837	0.356990979	0.264521997	0.048871382	0.207388218	-0.062955137	0.411691501	0.314936579	0.077807368	0.147119948	0.411691501	0.16626758920256	NA	NA	NA
Q9CX80	Cygb	0	0.08841025	-0.007461101	0.325245841	0.27586303	0.416278915	0.175126832	0.06158107	-0.01128868	0.450339083	0.431406745	0.407075413	0.217714783166667	0.450339083	0.075861621294846	190	23.76	25.43
Q9CXK3	Actc1	0	-2.807395982	-1.883353103	-2.38197154	-2.190292272	-1.47907735	-1.831456805	-2.340187932	1.636914819	-1.355220473	-3.474821837	-2.533955106	-1.72006813175	1.636914819	0.756878311117883	NA	NA	NA
Q9CXP8	Gng10	0	0.099934119	0.091330269	-0.101866676	-0.170631333	-0.26063438	0.299105745	0.743197167	0.176491293	0.396989449	0.430895518	0.237638146	0.161870776416667	0.743197167	0.677107789732148	68	20.41	22.47
Q9CXW7	Rps9	0	-0.054542012	0.204910583	-0.241259117	-0.174749874	0.050188078	-0.030584438	0.121702935	-0.305525892	-0.386493668	0.078550538	-0.106700441	-0.0703752756666667	0.204910583	0.336016397606952	NA	NA	NA
Q9CXX7	Snrpa	0	0.143388084	0.138707669	0.564639	0.545579058	0.775840475	0.09950395	0.188373952	-0.010120908	0.52964316	0.682360524	0.51470326	0.347718185333333	0.775840475	0.074764847517324	NA	NA	NA
Q9CXY0	Rala	0	0.763283656	0.195420495	0.588127511	0.803684064	0.813979335	0.638029038	0.834529135	0.669453585	0.259225227	0.142532989	0.318121027	0.5021988385	0.834529135	0.813268028970495	NA	NA	NA
Q9CY64	Blvra	0	0.739557558	0.646663845	0.703207079	0.812959201	0.948513371	0.429496748	0.738844449	0.627573222	0.718678976	0.851620974	0.709336924	0.660537695583333	0.948513371	0.00600743056322034	295	23.61	25.69
Q9CYB9	Ssb	0	0.19885004	-0.015830375	0.014496975	0.11815977	0.006378267	-0.070980638	0.051796243	-0.153615427	0.059770058	0.214150516	0.097940144	0.04342629775	0.214150516	0.472974307236456	NA	NA	NA
Q9CYD3	Crtap Casp	0	-0.478950481	0.098725117	-0.266551238	-0.174709211	0.0707477	-0.230193687	-0.184499888	-0.604576531	-0.083866298	-0.17600654	-0.551950188	-0.21515260375	0.098725117	0.864125454807565	400	24.41	26.4
Q9CYG7	Tomm34	0	0.238937263	0.298099054	0.492350096	0.559282185	0.640382648	0.043568512	0.272388712	0.147983477	0.569081054	0.53510592	0.550159058	0.362278164916667	0.640382648	0.0793520382620139	309	22.01	24.46
Q9CYV3	Prkar2a	0	-0.265643573	-1.64901755	1.703278207	-0.228372956	-0.198468932	0.102543235	-0.226737321	-0.41901678	1.902540836	-0.095922173	-0.059336957	0.0471538363333334	1.902540836	0.00483322526799362	NA	NA	NA
Q9CYZ2	Tpd52l2	0	0.247732392	0.289079107	0.196013197	0.315590668	0.214580954	0.342579163	0.408148065	0.296240854	0.293770607	0.467456632	0.267726405	0.278243170333333	0.467456632	0.862884046024981	220	21.38	23.24
Q9CZ13	Uqcrc1	0	0.002925074	-0.022133243	-0.172279255	-0.875010971	-0.371800606	-0.011288413	-0.082148312	-0.243505454	-0.329368775	-0.503803607	-0.79801218	-0.283868811833333	0.002925074	0.0649988233880722	480	22.52	24.56
Q9CZ22	Tpd52l2	0	0.247732392	0.289079107	0.196013197	0.315590668	0.214580954	0.342579163	0.408148065	0.296240854	0.293770607	0.467456632	0.267726405	0.278243170333333	0.467456632	0.862884046024981	NA	NA	NA
Q9CZ58	Psma2	0	0.250482855	0.593475687	-0.440689806	0.364718347	0.165966772	-0.509315922	0.016300087	-0.458977831	-0.537207745	0.267719847	0.337109539	0.00413181916666667	0.593475687	0.67796859411583	NA	NA	NA
Q9CZE9	Pmm2	0	0.234420612	0.141245001	0.263976974	0.088706786	0.450904498	0.107795747	0.041812369	-0.093724735	0.204049571	0.324769948	0.304011585	0.172330696333333	0.450904498	0.240470698063873	NA	NA	NA
Q9CZH7	Mxra7	0	1.105151935	0.193734098	1.796502395	1.282073269	0.765387766	0.466820923	0.139443932	-0.229152604	-0.052121222	1.916893923	1.437038368	0.735147731916667	1.916893923	0.214404229536292	178	20.38	20.92
Q9CZI7	Anxa2	0	0.494027291	0.118205785	0.551201698	0.043024585	0.24769063	0.343745465	0.371786062	0.123855364	0.026504375	0.417937154	0.379359195	0.259778133666667	0.551201698	0.788941789897731	NA	NA	NA
Q9CZK9	Ppia	0	0.238231087	0.056375655	0.179988902	0.299712514	0.401070156	0.073861414	0.088912754	-0.201861721	0.936118321	0.74473522	1.247129615	0.338689493083333	1.247129615	0.162542815802982	NA	NA	NA
Q9CZU6	Cs	0	-0.147773986	-0.036459764	-0.318222181	-0.221411969	-0.106696457	-0.085907803	-0.027253278	-0.070187726	-0.126723596	-0.128465358	-0.09896354	-0.1140054715	0	0.154421698023895	464	23.93	26.47
Q9CZX8	Rps19	0	-0.049756386	0.064031451	-0.569378404	-0.337965045	0.054422177	-0.005808083	-0.137654561	-0.540510499	-0.244665419	-0.096669217	-0.192919423	-0.171406117416667	0.064031451	0.140804859430042	145	22.99	24.98
Q9CZZ8	Angptl2	0	0.025228346	0.213344621	-0.188598424	-0.075717107	0.037732396	0.034996462	0.252047455	-0.062259347	-0.20348747	0.308541748	0.279628424	0.051788092	0.308541748	0.54038510895889	NA	NA	NA
Q9D094	Hars	0	0.487272299	0.004298731	0.224193396	0.260992579	0.313633826	0.233225538	0.153724954	0.198627736	0.38381659	0.138111991	0.116014944	0.209492715333333	0.487272299	0.902014662403583	NA	NA	NA
Q9D096	Isoc1	0	0.604172124	0.762451293	0.017578893	0.879878252	0.664902365	0.468171637	0.912867507	0.758736866	0.725399456	0.710318314	0.540492596	0.58708077525	0.912867507	0.354002257909589	NA	NA	NA
Q9D0A2	Rps3	0	0.024856122	0.341379273	-0.171600434	-0.019204761	0.208294194	0.069880347	0.093200725	-0.268555544	-0.086638634	0.122946432	-0.004150987	0.02586722775	0.341379273	0.485309614405391	NA	NA	NA
Q9D0A3	Arpin	0	0.540944532	0.382197834	0.560026017	0.566989848	0.283870463	0.415440119	0.44113861	0.510203198	0.553803316	0.152914164	0.120554074	0.37734018125	0.566989848	0.128117529366209	226	22.43	24.37
Q9D0M1	Prpsap1	0	0.070148053	0.231632483	0.068746255	0.248809068	0.124796649	0.216656547	0.104250598	0.02516561	0.362915161	0.042491939	-0.028339355	0.122272750666667	0.362915161	0.594056602491068	356	23.01	25.21
Q9D0M3	Cyc1	0	-0.65024965	0.142038335	0.86028754	0.22268053	0.601290494	-0.332893115	-0.094534215	-0.151858212	0.550833224	0.293017186	0.397421957	0.153169506166667	0.86028754	0.0356253782540616	325	22.95	24.9
Q9D0Q9	Alg5	0	-0.122789792	0.321051475	-0.377674316	-0.412613023	0.171148074	0.251335549	0.092982591	-0.070287701	-0.18902206	-0.110945578	-0.233216985	-0.0566693138333333	0.321051475	0.242337010855068	NA	NA	NA
Q9D153	Cdkn2c	0	0.275430113	0.212844245	-1.42058634	0.215095626	0.455739475	-0.116526814	0.083703844	0.043704748	0.466752477	0.631781537	0.656740119	0.125389919166667	0.656740119	0.148690478873824	NA	NA	NA
Q9D1E6	Tbcb Ckap1	0	0.765233662	0.75647725	1.325892796	1.008966827	0.492152561	1.024436799	1.181530058	1.387915272	1.403885228	1.067729116	0.863102231	0.939776816666667	1.403885228	0.165499973563333	244	22.87	24.93
Q9D1J2	Cope	0	0.092652732	0.951453037	-0.075532994	0.722366451	0.372062195	0.569142633	0.769172814	0.17584458	0.409846907	0.596902844	0.386887428	0.414233218916667	0.951453037	0.891399074343183	NA	NA	NA
Q9D1L9	Lamtor5 Hbxip Xip	0	0.851508738	0.425274072	0.486001541	0.529580298	1.095898719	0.21211875	0.745684835	0.494600902	0.549566694	0.808268138	0.863754499	0.588521432166667	1.095898719	0.0593197424942195	91	20.65	22.69
Q9D1M0	Sec13 Sec13l1	0	0.148102418	0.10710637	-0.154396373	-0.052965652	0.293833597	0.489521481	0.164510337	0.048012858	0.098523699	-0.012583853	-0.199020425	0.07755370475	0.489521481	0.347347607987921	322	23.79	25.89
Q9D1M5	Pmm2	0	0.234420612	0.141245001	0.263976974	0.088706786	0.450904498	0.107795747	0.041812369	-0.093724735	0.204049571	0.324769948	0.304011585	0.172330696333333	0.450904498	0.240470698063873	NA	NA	NA
Q9D1M7	Fkbp11	0	0.037232349	0.417390602	-0.509997966	0.1596961	0.151307319	0.342525069	0.205705902	-0.187150394	-0.292718586	0.026089054	0.238821452	0.0490750750833333	0.417390602	0.116198607675165	201	23.12	25.65
Q9D1M8	Csrp2	0	0.289677876	0.11384133	0.082786805	-1.224670052	-0.053498433	0.019428406	0.209266224	0.229396093	-1.353479979	-0.234307015	-0.13504666	-0.17138378375	0.289677876	0.00927587224254454	NA	NA	NA
Q9D1Q6	Erp44 Kiaa0573 Txndc4	0	0.184498357	0.670675022	0.45570769	0.825966958	0.761457187	0.361298811	0.607282935	0.573106129	0.624049481	0.62197724	0.498658268	0.515389839833333	0.825966958	0.102717204407744	406	24.18	26.34
Q9D1R9	Rpl34	0	0.153422966	0.237862917	-0.30010995	-0.122709661	-0.354593344	0.223898138	-0.106939756	-0.689837319	-0.859908532	0.260490256	0.40743273	-0.0959159629166667	0.40743273	0.317099888432411	117	23.58	25.68
Q9D1Z6	Hip1	0	1.028640809	0.140198668	1.707057582	1.186183406	1.295280846	1.101938733	-0.392653482	-0.03433551	1.401035601	1.380957601	0.213562948	0.752322266833333	1.707057582	0.238166939613535	NA	NA	NA
Q9D266	Ccdc93	0	0.198983834	0.258825703	0.082786773	0.176897504	0.182813665	0.300911598	0.169487466	0.152564486	0.17154528	0.227519296	0.293613838	0.184662453583333	0.300911598	0.615118376758241	NA	NA	NA
Q9D2G2	Dlst	0	0.240623449	0.271577252	-0.04523093	0.213466194	0.301154266	0.211637628	0.329139065	-0.075702966	0.172696286	0.323234673	0.14250289	0.173758150583333	0.329139065	0.79863068296501	454	21.97	23.79
Q9D2V7	Coro7	0	0.398991769	0.301135095	0.310230871	0.37090196	0.143002879	0.461596743	0.558739008	0.319371157	0.234483533	0.249652183	0.192624623	0.295060818416667	0.558739008	0.420718495770916	922	22.32	24.07
Q9D358	Acp1	0	0.327611139	0.02341757	-0.296522403	-0.299465257	0.33343047	-0.227490095	-0.419685794	-0.162768543	0.016664294	-0.295775537	-0.316175595	-0.10972997925	0.33343047	0.746787230406	158	23.97	26.34
Q9D404	Oxsm	0	0.279894157	0.324043856	0.285679173	0.291303451	0.477844206	0.376883892	0.298999965	0.363003014	0.403242472	0.411204413	0.317066976	0.31909713125	0.477844206	0.60622336639575	459	22.42	24.66
Q9D408	Iqgap1	0	0.207032798	0.335173814	-0.032046324	0.247188439	0.260465513	0.207665704	0.365531867	0.074558809	0.343151943	0.327897115	0.27069303	0.217276059	0.365531867	0.850918693179892	NA	NA	NA
