UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	Ensembl.Genome.Protein.ID	Transcript.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q31QT5	1.050751455	0.992430265	0.957634977	0.88879172	1.209205183	1.034665576	1.142089135	1.119695673	1.002997845	0.952138223	0.944713236	1.100525221	0.951042664	1.080687181	0.977237221	1.124604974	1.039441375	0.992658807	0.972075506	0.876798907	1.0205092572	1.209205183	0.0899560496827067	NA	NA	NA	372	21.77	23.47
Q31QT9	0.874379567	0.91075172	0.966941055	0.820918419	1.028489826	1.088178147	1.096983259	1.082679715	1.039920166	1.244228085	1.038245363	0.880643228	0.852314742	0.816018491	0.844695149	0.990147739	1.109174815	1.215346179	1.19894704	1.190419411	1.0144711058	1.244228085	0.0121341339365309	NA	NA	NA	386	21.19	22.09
Q31QU3	1.031098132	1.160112216	1.134227049	0.919813967	0.812830516	1.070532854	1.075474209	0.967609225	1.057791322	1.299570966	1.041357862	1.042077455	0.764011684	0.798913942	0.837915067	0.928111171	1.174356619	1.213668276	1.070532854	1.278792263	1.03393988245	1.299570966	0.0338729870099465	NA	NA	NA	99	25.27	26.81
Q31QU4	0.546512375	1.530734956	1.315830655	1.011579454	1.073989412	1.337211183	0.948200107	0.881251765	0.717794291	0.878820138	1.032048246	1.159845121	1.033951101	1.12331097	1.171925489	1.011812406	0.920449572	1.015313124	1.10407862	1.106623784	1.04606413845	1.530734956	0.224104821884057	NA	NA	NA	187	22.07	23.89
Q31QU5	0.738924387	1.056574196	0.999539589	0.942323453	1.317953234	1.091189052	1.093956366	1.024707701	0.964495043	1.133182868	0.668497827	0.74972156	0.841976558	0.922359022	1.046887466	1.268527831	1.060473938	0.882063802	1.022821857	0.860201113	0.98431884315	1.317953234	6.71451688119661e-07	Synpcc7942_0542	ABB56574	NA	297	22.75	24.24
Q31QU9	1.178148406	1.023764345	0.917275935	0.921722099	1.16654098	0.994718053	1.153718881	1.211713649	0.971627952	0.741993328	0.929822391	0.981747943	0.87659704	0.992430265	0.918544075	1.095721037	1.103316213	1.043758439	1.10153931	1.031810635	1.0178255488	1.211713649	0.227189517541152	NA	NA	NA	668	22.64	25.08
Q31QV0	0.997240712	0.949510999	0.978137704	1.008788215	1.06194005	0.981747943	1.010648184	1.012045411	1.000230285	1.007627473	0.924059636	0.904898774	0.795976049	0.968500836	0.960727008	1.087927613	1.076465214	1.076961058	1.137365368	1.166272405	1.00535354685	1.166272405	0.0725087508769161	NA	NA	NA	417	21.45	23.62
Q31QV1	0.939290652	0.97364357	1.069793611	0.920449572	1.203095216	1.038245363	1.009950294	0.926829823	1.066596121	1.279675927	0.970063134	0.814704284	0.803711162	0.76172814	0.765244118	0.977462264	1.259505302	1.226026903	1.217306665	1.247670768	1.02354964445	1.279675927	0.0414414227678023	NA	NA	NA	80	20.27	22.77
Q31QV2	1.132921973	1.125122993	1.110452535	0.990147739	0.614186123	1.027306415	0.987870462	0.89002048	1.135533628	1.271744886	0.924059636	1.013211242	0.870763066	1.100778656	1.043518133	1.051719679	1.006699841	1.040159644	1.042557459	0.93734615	1.015806037	1.271744886	0.799106822251989	NA	NA	NA	81	22.87	24.91
Q31QV3	1.148947012	0.975663369	0.986279486	0.954992586	1.074731554	0.969393269	1.101792978	1.201434227	1.01648272	0.783790509	0.917909786	1.064388074	0.923846888	1.054386896	0.990831945	1.188502227	1.078449963	1.042557459	1.044960803	0.927043258	1.02231925045	1.201434227	0.120610986892565	NA	NA	NA	641	22.64	24.6
Q31QV5	1.427578504	1.050025872	1.21338885	1.031335578	1.396689924	1.057547785	1.097994084	1.063163358	1.001151956	1.20503594	1.059497655	0.939074397	0.903857571	0.890430444	0.974316371	0.941239187	1.009485302	1.044239219	1.048334794	1.130316325	1.0742351558	1.427578504	0.217875299796751	NA	NA	NA	117	23.69	26.71
Q31QV6	0.948855327	0.994489037	1.101032149	1.133182868	1.156911132	0.99907939	0.862581223	0.813392194	0.943843523	1.114037987	1.146568484	0.943843523	0.817146641	0.923421538	0.881048873	0.94667302	1.070532854	1.046164551	1.107898565	1.242224241	1.009646356	1.242224241	0.501429003633108	NA	NA	NA	287	22.26	24.63
Q31QV8	0.916853611	0.997240712	1.038245363	0.895364766	1.143404771	1.027542988	0.97543874	0.9421065	0.988553095	1.181136254	1.021174591	0.921934357	0.839266716	0.82756097	0.888177976	1.115064527	1.12331097	1.190693547	1.06194005	1.243655228	1.0169332866	1.243655228	0.16469754045843	NA	NA	NA	239	22.19	23.92
Q31QV9	1.018356876	0.991516624	1.019060575	1.04930079	1.031335578	1.090184492	1.076961058	1.167884783	1.094964401	0.855854621	1.057791322	0.981974025	0.591017037	0.985825392	0.784332119	1.151860804	1.161716078	1.114807803	1.249108029	1.14051237	1.03071823885	1.249108029	0.118703254217364	NA	NA	NA	329	25	26.86
Q31QW2	0.775353943	0.993344748	0.928324901	0.899290488	0.959842554	1.041597671	1.131357864	1.156644774	1.072506666	0.89002048	0.743019138	1.009717771	0.809841447	1.06708742	0.893511199	1.299570966	1.333214413	1.140775013	1.189871329	1.681512112	1.05082024485	1.681512112	0.0113105206166051	NA	NA	NA	368	22.26	24.55
Q31QW3	0.955872572	0.926616437	1.01976476	0.918967177	1.189049679	1.052204125	0.959179747	0.923846888	0.946237161	1.171655674	1.072753648	0.909494339	0.838880308	0.777499288	0.87639522	1.040638765	1.219270314	1.270866699	1.244228085	1.28943662	1.0301428753	1.28943662	0.0235097305728418	NA	NA	NA	135	22.91	24.88
Q31QW4	0.830998041	1.052204125	0.901778756	1.001151956	1.496235656	0.999539589	1.095721037	1.133704838	0.989008445	0.923634188	0.810027942	0.905941178	0.74954895	0.944060876	0.971180603	1.300768466	1.16654098	1.270574105	1.290327639	1.23537839	1.053416288	1.496235656	0.0488354879318068	NA	NA	NA	129	23.89	26.81
Q31QW5	1.095468767	1.2846949	1.333214413	1.363640841	0.52686579	1.073000687	0.898669495	0.687859912	0.961833723	1.196189539	0.973867785	0.947327185	0.935405674	0.810774349	1.040638765	1.094964401	1.040399177	1.077705254	1.067578945	0.986052413	1.01980760075	1.363640841	0.716284297375692	NA	NA	NA	123	22.55	24.84
Q31QW6	0.949729657	1.015313124	1.013211242	0.93282462	1.195363526	1.068562675	1.051961874	0.993344748	1.010182871	1.176792793	1.028016298	0.978362955	0.854476258	0.847032355	0.881048873	1.063898018	1.119180153	1.167078316	1.152656756	1.156112242	1.0327574677	1.195363526	0.0621096015106484	NA	NA	NA	195	22.99	24.91
Q31QW7	0.915798652	1.031810635	0.999309463	0.883893622	1.177877159	1.052688794	1.045201441	1.025651926	0.961833723	1.120469399	1.025179705	0.861390346	0.825847769	0.823569017	0.734852202	1.077209066	1.211713649	1.27262368	1.151330474	1.207813835	1.02030322785	1.27262368	0.0716511769561759	NA	NA	NA	213	21.9	23.81
Q31QW8	1.015079367	0.912430933	1.111475771	1.017888013	0.91075172	1.073247783	1.045201441	0.999769768	0.957414499	1.159311116	0.933254301	0.925763385	0.834065197	0.843334758	0.9421065	1.134488244	1.073494936	1.185768748	1.104587184	1.091943079	1.01356883715	1.185768748	0.100409866811586	NA	NA	NA	172	21.39	22.83
Q31QX1	1.409613337	1.274676561	1.402167834	1.233956926	0.970957007	0.65584317	0.547141932	0.500149685	0.738584178	1.428564981	1.736600813	1.095468767	0.988325498	1.073989412	0.741993328	0.628202991	0.577032135	0.532966608	0.80723503	1.74622419	1.00448471915	1.74622419	2.49601626255261e-06	NA	NA	NA	440	21.43	23.26
Q31QX3	0.892894196	1.001613109	0.995405417	1.182769182	1.14182619	1.10407862	0.999309463	0.925763385	0.977912506	0.882063802	0.987643023	0.918544075	0.861787122	1.084675923	0.974540742	1.101792978	1.10357029	1.142615208	1.034665576	0.985371507	1.0149421157	1.182769182	0.03469864339226	NA	NA	NA	140	22.11	24.19
Q31QX4	0.841007754	0.961169542	0.994031163	1.033475059	1.16251884	1.047369686	1.105350469	1.071272607	1.015313124	1.094964401	0.827942164	0.771613824	0.990603824	0.856051712	1.216186001	1.109174815	1.191790722	1.231969625	0.997700064	1.085425449	1.03024654225	1.231969625	0.00359376462389348	NA	NA	NA	250	22.53	24.36
Q31QX6	1.524754768	0.979264475	1.317649799	0.71219677	1.120469399	1.059009851	1.044239219	1.015546936	1.001151956	0.994718053	0.831380818	1.076961058	0.887973489	1.030148893	1.082430448	1.043037686	0.853689618	0.813954259	0.978813611	1.24939568	1.0308393393	1.524754768	0.853649269645375	Synpcc7942_0511	ABB56543	NA	325	24.4	27.76
Q31QX9	0.938858192	0.862382629	1.052688794	0.929822391	1.260375638	1.049784123	1.074484117	1.002997845	1.075969597	1.201987635	0.996093257	0.974540742	0.905107159	0.920449572	0.937130343	1.042077455	1.14130048	0.806306201	1.068070697	1.308880507	1.0274653687	1.308880507	0.153781578967237	NA	NA	NA	376	23.05	24.93
Q31QY0	0.902609707	0.987415636	1.039441375	0.934759742	1.118922482	0.997240712	0.986052413	0.946455066	1.045682885	1.260665884	0.961169542	0.97229936	0.917275935	0.874580923	0.993573501	1.161448614	1.098499845	1.18740808	1.106369004	1.050751455	1.02713110805	1.260665884	0.123418386144216	Synpcc7942_0507	ABB56539	NA	182	21.31	23.73
Q31QY1	0.865167108	0.978362955	0.905524072	0.857235208	0.93734615	1.071025966	1.068070697	1.070286383	1.054872571	1.171116231	0.885523315	0.914323748	0.82756097	0.903649474	0.909913273	1.103316213	1.147624999	1.111987742	1.113268703	0.995405417	0.99457905975	1.171116231	0.00782335002566792	Synpcc7942_0506	ABB56538	NA	240	22.01	24.52
Q31QY2	0.985144643	0.995634644	0.969839794	0.891250938	1.095973366	1.055601503	1.047852129	1.055115493	1.0167168	1.092697627	0.998389489	0.977237221	0.869560893	0.878011087	0.885319439	1.117635016	1.164662253	1.139724804	1.144721922	1.14709662	1.02640928405	1.164662253	0.0293312889395507	NA	NA	NA	345	21.63	23.73
Q31QY3	0.913902783	0.979489985	0.946455066	0.892072189	1.36238546	1.023528641	1.105095982	1.169230135	1.089933497	0.878011087	0.885319439	1.093200949	0.996093257	1.079195187	1.090686657	1.216746204	0.950167125	1.020704431	0.999309463	0.870763066	1.02811453015	1.36238546	0.0274550687363961	Synpcc7942_0504	ABB56536	NA	438	21.9	23.83
Q31QY4	0.797810963	1.045442136	0.995863924	0.898048931	1.150800389	1.020704431	1.038484455	0.978362955	1.047128548	1.233956926	1.028726672	0.864569678	0.770016444	0.782528205	0.777857422	0.949729657	1.134488244	1.155313904	1.179777203	1.258345789	1.0053978438	1.258345789	0.0671744243183454	NA	NA	NA	102	25.17	26.33
Q31QY6	0.941889597	0.978813611	0.988553095	0.924059636	1.208091977	1.21310949	1.452111618	1.503488117	1.333521432	1.089682559	1.108919448	0.989464005	1.081682989	1.150535438	1.099765268	0.945366046	1.096225752	0.88328326	1.013911386	0.855460576	1.092896765	1.503488117	0.217471387048113	NA	NA	NA	216	21.48	23.84
Q31QY8	1.029200527	0.928752509	1.082430448	0.987415636	1.026360666	1.01344457	1.042077455	1.135010816	1.098752813	1.059741642	0.868960429	0.899704722	0.802971258	0.844500673	0.898255738	1.138675562	1.171116231	1.189323499	1.113525072	1.082679715	1.02064499905	1.189323499	0.00947935371102786	NA	NA	NA	331	22.48	25
Q31QY9	1.135272192	0.949073834	0.970509967	0.987188301	1.056817509	1.005773063	1.160646591	1.21310949	1.030623403	0.873172401	0.759976214	1.116863248	0.969393269	1.21338885	1.118407318	1.239081863	1.068070697	1.017653663	0.980166827	0.769839162	1.0317513931	1.239081863	0.00653187231605806	NA	NA	NA	837	22.91	24.62
Q31QZ1	0.965606099	0.930893505	1.001613109	0.858420341	1.21338885	1.145512941	1.057791322	1.02447178	0.974316371	1.204758503	1.24652215	1.184404367	1.00461579	0.980392545	1.105605015	1.132921973	1.017419366	1.235662879	1.034665576	1.258345789	1.07886641355	1.258345789	0.76279622290242	NA	NA	NA	229	24.38	26.13
Q31QZ4	0.966941055	1.027069896	1.035380544	1.08292904	1.048093433	1.050509538	1.093956366	1.150005719	1.033951101	0.814329185	1.020234487	1.267360012	1.125900469	1.311293776	1.11660611	0.954552897	0.863574878	0.924911118	0.961390884	0.768422371	1.03087064395	1.311293776	0.143191249102607	NA	NA	NA	494	24.96	26.41
Q31QZ7	0.731981323	0.940156169	1.131618399	0.959842554	0.703558153	0.940589226	1.13710351	1.070532854	1.057547785	0.847032355	0.895983475	0.848984967	0.925337153	0.909703781	0.978813611	0.730129675	1.251122977	1.197291778	1.392836054	1.432187899	1.0041176849	1.432187899	0.202431914416298	NA	NA	NA	681	24.53	26.85
Q31QZ9	1.053173687	0.946455066	1.116092012	1.010880921	1.075474209	1.004847138	0.994260074	1.133443823	1.095721037	1.102046704	0.916009547	1.003690931	0.867361218	0.86976114	0.983784555	1.048576209	1.046405467	1.068070697	1.117635016	1.14182619	1.02977578205	1.14182619	0.109844913081096	NA	NA	NA	442	23.09	24.85
Q31R00	0.807049179	1.156112242	0.941672743	1.075969597	0.768776324	0.941239187	1.046405467	0.995176243	0.943843523	1.292706701	1.030148893	0.783971004	0.691194064	0.802047335	0.670347509	0.915377008	1.074236736	0.814329185	1.329841862	1.719491368	0.9899968085	1.719491368	0.0823596227117536	NA	NA	NA	220	24.24	26.37
Q31R01	0.966273346	0.975214163	0.982652583	1.063408188	0.97678729	1.021174591	1.099005839	1.103062194	1.055115493	0.949292391	0.903233424	0.992887401	0.912010839	0.984237709	0.990831945	1.135272192	1.091440336	1.053416217	1.11249995	0.992658807	1.0180237449	1.135272192	0.0170644665175105	NA	NA	NA	411	22.21	23.85
Q31R02	1.066105049	0.943408967	0.982200159	0.9132717	1.04761088	1.097488555	1.13710351	1.138937782	1.032999235	1.028489826	1.001613109	1.003922066	0.871364776	0.986052413	0.936698878	0.992658807	0.970957007	0.959179747	1.000921458	1.105095982	1.0108039953	1.138937782	0.179040074683206	NA	NA	NA	445	21.93	23.58
Q31R03	1.709621615	1.347721014	1.210319415	1.926193886	0.734006659	0.833681185	1.24566138	1.041118108	1.109685727	0.79928194	0.767361489	0.927043258	0.840233514	0.978137704	1.088178147	1.261537022	1.038484455	0.969170084	1.090686657	0.979715547	1.0948919403	1.926193886	0.796928753235782	NA	NA	NA	480	24.12	26.74
Q31R06	1.066841742	0.955432478	0.982878873	1.165198723	1.173815932	1.026597022	1.041597671	0.949729657	1.050025872	0.790860709	0.731307454	1.082430448	1.004847138	1.087927613	1.191516333	1.420692213	0.850550296	1.055844592	0.947763545	0.774461798	1.01751600545	1.420692213	0.00688415915850457	NA	NA	NA	371	21.66	24.06
Q31R08	1.06708742	0.995863924	0.963385266	0.93799387	1.124863954	1.093452697	1.099258924	1.224334253	1.072012872	0.866163742	0.851334043	0.977912506	0.915798652	1.090686657	0.999769768	1.076713107	1.122535282	1.06194005	1.061451121	1.058522271	1.03305401895	1.224334253	0.0238631483432462	Synpcc7942_0479	ABB56511	NA	604	22.85	25.05
Q31R09	0.985371507	1.316436757	1.065859597	1.747028541	1.840772001	0.962055219	1.074979049	0.924272433	1.026833432	0.797810963	0.689286861	1.07176606	0.895364766	1.084426196	1.056817509	1.022115561	1.172735306	0.924698174	1.096983259	1.018825954	1.08872195725	1.840772001	0.517147635395315	NA	NA	NA	203	25.09	26.6
Q31R11	0.808351037	0.935405674	1.059741642	1.058522271	1.017653663	1.095721037	1.189597383	1.061206741	1.153187696	1.405400164	0.986506611	0.866762273	0.974989638	0.874782326	1.36238546	1.050267677	1.155846068	1.168691808	1.047369686	1.014845663	1.0643617259	1.405400164	0.0529332786764086	NA	NA	NA	136	22.67	24.11
Q31R14	0.952796164	0.910542036	1.039680743	0.938209876	1.100271845	1.047128548	0.969170084	0.957194071	1.01344457	1.287063576	1.035857465	0.864569678	0.826989509	0.76207901	0.816770418	0.95873813	1.158777356	1.192614266	1.215905996	1.417424711	1.0232614026	1.417424711	0.0377745967661553	NA	NA	NA	368	22.79	24.6
Q31R18	1.030623403	0.878011087	0.922783882	0.859607112	0.963385266	0.859211339	0.924911118	0.968723867	1.036811964	1.180320636	0.85427953	0.88695176	0.785235635	0.901363567	1.018825954	1.11660611	0.965383785	0.985144643	1.058766033	1.22179966	0.97093731755	1.22179966	0.166521582864433	Synpcc7942_0469	ABB56501	NA	532	22.5	24.49
Q31R22	0.830424206	0.991516624	0.83907349	1.00716355	1.369935122	1.152656756	1.157710574	1.189597383	1.175980174	1.015780801	0.820540459	0.993344748	0.857630071	0.997011115	1.075969597	0.722769804	1.451108881	1.373093148	1.47876785	1.959295766	1.12296850595	1.959295766	0.035953758676697	NA	NA	NA	241	25.03	27.78
Q31R24	0.981521913	1.065859597	1.083677359	0.869160538	1.086675811	1.1012857	1.049542429	0.922146665	1.039441375	1.283216691	0.877808941	0.943191764	0.802786388	0.785235635	0.919602197	1.246809205	1.234525315	1.142615208	1.232253329	1.256319209	1.04618376345	1.283216691	0.110675080713741	NA	NA	NA	163	23.39	24.89
Q31R25	0.817523038	1.041597671	1.023292992	0.851922326	1.237086307	1.212550961	1.13057662	1.008323758	1.004847138	1.288546216	1.001382506	0.837143674	0.763659924	0.792318871	0.816770418	1.013677951	1.333828522	1.439461322	1.264445165	1.310690042	1.0594822711	1.439461322	0.0539292333477086	NA	NA	NA	195	24.2	25.79
Q31R28	0.949948366	0.978813611	1.024707701	0.895364766	0.76207901	1.033951101	1.033713052	1.024943676	1.041357862	1.164126029	1.022350939	0.939939715	0.848203382	0.800202677	0.79250133	1.070286383	1.160646591	1.223207119	1.173005369	1.265901749	1.0102625214	1.265901749	0.0291804195705331	NA	NA	NA	369	22.17	24.56
Q31R29	0.982200159	1.012744749	0.948200107	1.023528641	1.211992689	1.019295249	1.102300489	1.048576209	0.995634644	1.078946722	0.989464005	1.033951101	0.92939429	0.91622049	0.991973339	1.065859597	1.057060878	1.092446053	1.147624999	1.187134701	1.04172745555	1.211992689	0.090789053657714	NA	NA	NA	278	22.79	24.89
Q31R34	0.897842171	0.888587092	0.801862678	0.952796164	1.277026766	0.970063134	0.992430265	0.990147739	0.876193445	0.94754534	1.187681523	0.917064749	1.114551139	0.979941161	1.211713649	1.229136173	1.140249788	0.941239187	0.836372992	1.087176359	1.0119810757	1.277026766	0.149482512531079	NA	NA	NA	404	22.04	23.95
Q31R35	0.613762005	0.789223485	0.90302547	0.904898774	1.235093966	1.192614266	1.329229588	1.390913108	0.875790036	1.005078539	0.604365966	0.845862945	0.724602787	0.86976114	1.043758439	1.073494936	1.299570966	1.196740531	0.793231587	1.038723602	0.9864871068	1.390913108	0.00248836222600744	NA	NA	NA	159	23.49	25.18
Q31R39	0.865167108	1.045442136	1.001613109	1.027542988	1.020469432	1.181136254	1.281445086	1.344311767	1.392836054	1.108408889	0.773214518	0.918544075	0.861588711	0.862184081	1.049059208	1.008788215	1.095468767	1.16385801	1.051477539	1.11866487	1.05856104085	1.392836054	0.0041414068257498	NA	NA	NA	364	22.5	24.91
Q31R47	1.077705254	0.936698878	0.96783205	0.867760745	0.711377295	1.197567496	1.319471457	1.307073471	1.186861385	1.156911132	0.691353236	0.819785061	0.585194182	0.94754534	0.893716961	1.575070509	1.365211695	0.980392545	1.192888907	0.91622049	1.03483190445	1.575070509	0.0103512400986086	NA	NA	NA	375	22.57	24.16
Q31R48	1.008091609	0.970957007	1.081184971	0.857432617	0.968054928	1.137365368	1.059741642	1.083677359	0.982878873	1.164930457	1.059253725	0.864569678	0.97701223	0.901363567	0.952138223	0.931965853	0.959400632	1.03038612	1.024707701	1.339368251	1.01772404055	1.339368251	0.153321725497354	NA	NA	NA	229	22.56	25.05
Q31R58	1.087927613	1.153984565	1.148947012	1.0752266	0.68992201	1.058278566	0.968723867	0.818464788	1.048334794	1.345240705	1.208370182	0.921297728	0.784151541	0.848398711	0.814516713	1.012045411	1.150005719	1.205868637	1.161181211	1.109430242	1.03051583075	1.345240705	0.0713851025503708	NA	NA	NA	179	19.73	22.16
Q31R64	0.765067934	0.955872572	1.005309994	0.839266716	0.996093257	1.115578151	1.189323499	1.017888013	1.255162629	1.28380777	0.80723503	0.88328326	0.78198784	0.704044321	0.906149802	1.143141523	1.320687295	1.373725627	1.390592875	1.166272405	1.04502452565	1.390592875	0.00842507666496389	NA	NA	NA	72	22.93	24.25
Q31R65	1.008323758	1.193438379	1.208648452	1.463861538	0.650878611	1.029200527	0.865964323	0.792318871	0.96094825	1.000230285	0.948200107	0.924485279	0.864768775	1.040638765	1.029674601	1.090435546	0.989919775	1.048093433	1.041597671	1.099512067	1.01255695065	1.463861538	0.756982489816536	NA	NA	NA	380	21.27	23.02
Q31R67	1.117892391	0.954552897	1.089180858	1.20364939	1.084925707	1.072506666	1.117377701	1.20005182	1.00461579	0.751969109	0.88165769	1.094208288	1.054629706	1.003690931	0.991060119	1.270866699	0.956753369	1.052931213	0.915798652	0.743703799	1.02810113975	1.270866699	0.0337652928299845	NA	NA	NA	521	22.84	24.79
Q31R69	1.247383514	1.148418024	1.508342611	1.473669177	1.039441375	0.683439381	0.635184658	0.533334895	0.708598127	1.442447449	1.90502202	0.959179747	0.768245456	1.157177551	0.794694121	0.659325693	0.696626514	0.730970752	1.324341535	1.588181014	1.0502011807	1.90502202	0.000816894487816777	NA	NA	NA	116	22.34	25.28
Q31R70	1.079195187	0.986733789	0.95873813	0.956753369	1.050025872	1.013911386	1.113525072	1.182224622	1.034427363	0.841782708	1.006004677	1.050993427	0.887973489	0.995634644	0.955212507	1.085925421	0.994031163	0.997011115	1.06071815	0.89145618	1.00711391355	1.182224622	0.389314039837524	NA	NA	NA	502	23.09	24.96
Q31R71	1.033713052	1.074979049	1.249683397	1.114551139	0.951042664	1.015546936	1.092446053	0.921509889	1.000921458	1.142878335	0.793414257	0.950604794	0.743190244	0.865565624	0.821107464	1.096225752	1.180864319	1.122018454	1.033951101	1.282035349	1.0243124665	1.282035349	0.460542167180691	NA	NA	NA	127	22.54	23.8
Q31R72	1.017419366	0.926616437	0.981747943	0.912641052	1.004153254	1.119180153	1.133443823	1.162786551	1.057791322	1.055844592	0.981521913	1.011113712	0.878820138	0.96738645	0.979715547	1.098246935	1.150535438	1.093452697	1.12176013	1.114037987	1.038410772	1.162786551	0.00453664169524393	NA	NA	NA	325	22.53	24.75
Q31R73	1.033951101	0.972075506	0.949948366	0.966941055	1.056574196	1.120727426	1.118407318	1.092446053	1.044720219	0.990147739	0.941239187	0.877000821	0.881251765	0.925976575	0.887769049	1.185222807	1.124604974	1.117892391	1.254295892	1.08943168	1.031531206	1.254295892	0.00896034641821355	NA	NA	NA	390	22.42	24.64
Q31R76	0.955432478	1.060962417	0.940372673	0.798362262	1.13710351	1.026124365	1.10713352	0.984691071	0.996093257	1.240794901	1.027306415	0.863773747	0.731981323	0.881251765	0.928966387	0.991516624	1.054629706	1.094712306	1.072506666	1.286470998	1.00900931955	1.286470998	0.0693140337109938	Synpcc7942_0411	ABB56443	NA	266	21.07	23.26
Q31R78	0.89002048	1.027779616	1.100018528	0.914113241	1.157977178	1.08742672	1.12331097	1.043277881	1.057791322	1.276732754	1.192888907	0.678734617	0.644020957	0.49647799	0.880035112	0.850354472	1.821377637	1.201710899	2.028616717	1.063408188	1.0768037093	2.028616717	0.0849672997839706	NA	NA	NA	94	21.49	22.66
Q31R79	0.759626313	0.94080583	1.090686657	0.921934357	1.100271845	1.03086074	1.04761088	0.949073834	0.994489037	1.211155763	0.862779862	0.949510999	0.710886063	0.665426359	0.802232034	1.368358833	1.348031374	1.492450721	1.533910428	1.422328787	1.0601215358	1.533910428	0.0603527609495256	NA	NA	NA	217	21.84	24.06
Q31R81	0.899497582	0.990147739	1.085675407	1.145249208	1.286767253	1.016950935	0.887156012	0.820729417	0.94362622	1.111731727	0.947763545	0.950604794	0.854082847	0.88838251	0.989008445	1.029200527	1.1347495	1.117377701	1.168960941	1.258635567	1.02631489385	1.286767253	0.737057745137413	NA	NA	NA	133	24.07	25.26
Q31R87	0.9421065	0.994260074	1.088428738	0.876193445	1.058522271	1.148682488	1.133443823	1.025888119	1.122793785	1.402167834	1.180592446	1.226026903	1.603245391	0.914534303	1.304968414	1.227156635	0.830424206	0.802232034	0.71285303	0.76930756	1.06819139995	1.603245391	0.511959107236181	NA	NA	NA	200	22.68	24.63
Q31R88	0.958958913	0.97701223	1.211713649	1.166003892	0.999769768	0.949510999	0.921509889	0.954552897	1.025415788	1.14182619	0.909494339	0.966273346	0.89002048	1.14709662	1.065859597	0.992887401	1.048576209	1.092697627	1.078449963	1.100018528	1.02988241625	1.211713649	0.921443097119192	NA	NA	NA	250	22.24	24.38
Q31R89	1.036334604	0.98107001	0.913061435	1.019529978	1.202541298	1.041597671	1.125900469	1.092697627	1.021409752	0.708598127	0.699197714	1.110452535	0.891250938	1.084675923	1.320079236	1.378795953	1.042317429	0.923208937	1.067578945	0.974765164	1.03175318725	1.378795953	0.00333253406863098	NA	NA	NA	152	24.81	28.1
Q31R91	1.005773063	0.947981801	0.945148392	0.906775965	1.173545682	1.056330939	1.076713107	1.096225752	1.051235455	1.042797545	1.003922066	0.989691864	0.902401898	0.909075597	0.931322296	1.171925489	1.087677138	1.108408889	1.1956388	1.164930457	1.03837610975	1.1956388	0.0321886059321582	NA	NA	NA	513	21.5	23.65
Q31R94	0.922996385	1.006004677	1.201434227	1.007395485	0.805934969	1.230552083	0.903857571	0.95191901	0.949510999	1.165467051	1.036573257	0.906567196	0.867960577	0.829277725	0.927683858	1.043758439	0.998159627	1.025415788	0.994031163	0.991516624	0.98830083555	1.230552083	0.72772252102673	NA	NA	NA	226	22.2	24.49
Q31R95	0.768953362	1.20503594	0.95345456	1.076217377	1.094712306	0.946891025	1.002997845	0.927256743	0.916009547	0.823000312	0.964939312	1.049784123	1.076465214	1.065614202	1.186861385	1.129275744	0.956753369	0.964050979	1.001382506	1.146304507	1.0127980179	1.20503594	0.073513539593658	NA	NA	NA	392	23.02	24.99
Q31R96	0.918967177	1.01344457	1.109685727	1.138413402	1.056817509	1.019529978	0.93454453	0.906149802	1.053173687	1.18740808	1.073494936	0.911800865	0.787589649	0.860003067	0.83004187	0.997240712	1.099258924	1.15425031	1.116092012	1.239938086	1.02039224465	1.239938086	0.235896531549516	NA	NA	NA	526	21.65	23.63
Q31R99	1.308277884	1.005541502	1.027779616	1.085925421	1.254584738	0.959842554	1.090686657	1.212830193	0.970957007	0.759976214	0.971627952	1.167078316	0.881860723	1.396046872	1.295985075	1.154781985	0.987415636	0.891250938	0.991744955	0.756310274	1.0585252256	1.396046872	0.130741521180933	NA	NA	NA	373	23.69	25.58
Q31RA0	1.158510569	0.870562589	1.100271845	1.127457033	1.178148406	1.256319209	1.054386896	1.07944371	1.069054879	1.33505759	1.138151303	0.698875796	0.698554026	1.227156635	0.863773747	0.807792841	0.800755629	0.83004187	1.003922066	0.925124111	1.0111680375	1.33505759	0.90813915589231	NA	NA	NA	168	23.17	25.36
Q31RA2	1.102554332	1.0167168	0.989691864	1.000691014	1.149211597	1.047369686	1.083926914	1.094460268	0.97229936	0.869961433	1.006236345	0.956973695	0.86836038	0.983784555	0.971627952	1.113525072	1.035618977	1.042797545	1.073494936	1.139724804	1.02595137645	1.149211597	0.343837215846589	NA	NA	NA	457	22.71	25.02
