Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q00S45	318	24.79	26.97
Q00S52	313	24.73	26.86
Q00S59	417	25.08	27.23
Q00S73	336	24.31	27.7
Q00S75	616	25.54	27.85
Q00S79	260	23.84	25.5
Q00S81	305	24.7	28.4
Q00S85	603	24.7	27.46
Q00S89	1187	25.27	27.22
Q00S92	117	24.96	27.26
Q00SB3	660	22.25	23.97
Q00SB4	180	20.23	21.52
Q00SC3	877	22.74	24.56
Q00SD0	340	24.3	27.6
Q00SD2	313	23.98	26.05
Q00SD8	362	23.81	26.45
Q00SF7	217	22.4	24.49
Q00SG0	324	20.66	22.07
Q00SG4	168	24.48	26.95
Q00SI6	224	23.07	25.52
Q00SJ5	265	22.57	24.1
Q00SL1	198	21.5	23.14
Q00SL4	116	20.58	23.21
Q00SL7	342	22.57	25.4
Q00SL9	259	22.02	24.57
Q00SM0	559	21.73	24.06
Q00SM3	295	21.93	24.7
Q00SM8	364	23.88	26.22
Q00SN1	371	21.89	23.66
Q00SN2	174	22.25	23.68
Q00SN8	596	22.47	23.65
Q00SP0	573	24.86	27.19
Q00SP2	101	21.44	22.6
Q00SP3	307	24.27	26.6
Q00SP8	376	23.71	25.83
Q00SP9	412	22.1	24.56
Q00SQ1	625	21.28	22.73
Q00SQ5	340	21.73	23.96
Q00SQ8	138	23.52	26.28
Q00SR9	296	21.79	23.52
Q00SS1	194	21.01	23.14
Q00SS2	475	25.51	28.53
Q00SS3	86	26.58	28.29
Q00SS5	640	21.33	22.9
Q00SS6	161	22.91	24.75
Q00SU5	248	21.55	22.96
Q00SU6	177	19.82	21.52
Q00SU7	216	20.97	23.04
Q00SV2	440	21.29	22.06
Q00SV8	556	23.05	25.3
Q00SW4	323	23.04	23.95
Q00SW5	90	23.96	25.28
Q00SW8	251	21.94	23.59
Q00SW9	796	22.03	24.17
Q00SX0	503	22.02	23.82
Q00SX1	487	22.89	25.03
Q00SX3	522	22.7	24.85
Q00SX4	1113	21.92	24.45
Q00SX5	67	22.92	24.96
Q00SY0	741	22.18	23.9
Q00SY1	256	22.06	24.23
Q00SY3	292	23	24.32
Q00SY7	1475	23.44	25.63
Q00SZ4	204	22.59	25.72
Q00SZ7	268	19.94	21.06
Q00T03	232	21.44	24.52
Q00T10	228	21.6	23.99
Q00T11	467	23.2	25.17
Q00T12	139	23.22	24.74
Q00T13	444	20.35	22.4
Q00T15	361	23.47	25.12
Q00T18	731	20.83	23.05
Q00T24	400	22.8	24.84
Q00T28	542	23.1	25.21
Q00T29	165	21.55	22.72
Q00T30	155	21.45	23.97
Q00T32	315	21.71	23.2
Q00T36	266	21.06	24.46
Q00T37	355	21.14	22.79
Q00T39	260	24.17	25.91
Q00T51	345	22.16	24.66
Q00T55	217	22.45	24.4
Q00T56	313	22.62	24.16
Q00T57	530	23.25	25.36
Q00T59	548	20.63	21.5
Q00T60	253	20.35	21.99
Q00T68	194	21.28	22.9
Q00T74	481	23.59	25.6
Q00T78	442	24.64	26.95
Q00T80	323	20.88	21.43
Q00T84	1680	21.87	23.99
Q00T86	340	23.01	24.91
Q00T90	191	19.71	20.72
Q00T93	930	20.82	22.4
Q00T95	622	21.56	23.8
Q00TA0	187	23.12	25.4
Q00TA4	509	21.27	23.11
Q00TA5	429	21.17	23.15
Q00TA8	328	24.05	25.64
Q00TB0	284	23.18	25.27
Q00TC0	197	23.1	25.23
Q00TD1	132	21.18	22.17
Q00TD2	292	22.66	24.11
Q00TE0	211	24.04	26.81
Q00TE3	271	23.24	25.1
Q00TE4	586	22.3	24.88
Q00TE9	305	22.15	24.24
Q00TF5	266	20.16	21.64
Q00TF6	288	21.81	23.77
Q00TF7	912	23.71	26.23
Q00TG3	366	22.37	24.73
Q00TG6	234	21.7	22.99
Q00TH3	183	21.03	21.76
Q00TH5	191	20.65	22.44
Q00TH6	163	21.15	23.39
Q00TH7	388	24.58	26.95
Q00TH8	391	21.66	23.07
Q00TI2	99	23.3	23.72
Q00TI7	79	24.64	26.8
Q00TI9	211	22.72	24.12
Q00TJ0	603	20.98	22.64
Q00TJ2	114	22.8	25.21
Q00TJ5	197	23.75	25.67
Q00TJ6	583	21.79	23.61
Q00TJ7	245	23.42	25.15
Q00TJ8	144	23.97	24.69
Q00TK1	367	24.28	27.54
Q00TK8	263	19.87	21.56
Q00TK9	509	23.83	25.58
Q00TL1	480	22.92	24.16
Q00TL5	375	21.77	23.73
Q00TL6	476	22.55	24.11
Q00TM0	254	22.36	24.07
Q00TM4	437	21.93	23.82
Q00TM9	320	24.19	26.37
Q00TP0	173	19.87	21.83
Q00TP1	290	21.85	24.07
Q00TP4	383	22.28	23.52
Q00TP6	822	21.49	23.03
Q00TP9	240	21.88	23.48
Q00TR4	178	21.97	23.58
Q00TR7	502	23.63	26.66
Q00TS7	149	19.96	23.03
Q00TT0	329	21.79	23.37
Q00TT1	363	22.3	24.07
Q00TU0	158	25.06	26.72
Q00TU1	574	23.16	24.91
Q00TU4	523	22.81	24.93
Q00TU6	123	24.15	26.08
Q00TU7	339	21.79	23.93
Q00TU9	425	22.65	26.06
Q00TV3	123	24.91	26.1
Q00TV6	116	23.59	25.41
Q00TV8	625	22.87	24.47
Q00TW2	245	21.95	23.35
Q00TX2	528	23.46	25.46
Q00TX6	298	22.15	23.97
Q00TY0	220	22.42	23.92
Q00TY4	515	22.45	24.39
Q00TY5	157	20.66	22.92
Q00TY6	543	22.72	24.2
Q00TZ2	567	23.54	26.13
Q00TZ5	240	23.65	26.93
Q00U02	205	23.06	24.85
Q00U04	496	23.15	25.1
Q00U20	247	20.95	22.88
Q00U23	679	22.77	24.77
Q00U25	886	22.22	24.48
Q00U47	351	21.92	24.45
Q00U59	363	21.75	23.42
Q00U75	168	23.84	24.85
Q00U80	287	25.18	27.36
Q00U85	184	21.66	23.12
Q00U86	445	22.58	24.77
Q00U87	261	21.69	23.16
Q00U95	202	21.75	22.93
Q00U97	280	23.24	25.31
Q00U99	214	24.48	27.38
Q00UA3	380	22.02	24.27
Q00UA5	338	21.29	23.02
Q00UB5	611	21.97	23.68
Q00UC7	1048	22.84	25.02
Q00UD1	241	22.92	24.24
Q00UD2	296	20.64	22.59
Q00UD3	406	21.3	23.29
Q00UD8	207	22.4	23.44
Q00UD9	286	22.29	23.79
Q00UE6	367	21.63	23.9
Q00UE9	431	21.7	23.45
Q00UF8	406	20.59	22.09
Q00UF9	505	23.22	25.28
Q00UG0	209	23.38	26.09
Q00UG1	325	24.8	27.16
Q00UG2	448	20.92	20.93
Q00UG3	122	23.74	25.23
Q00UG4	331	20.44	22.22
Q00UH0	324	22.66	26.09
Q00UI0	272	20.21	22.07
Q00UI1	448	21.7	23.63
Q00UI6	147	22.95	25.29
Q00UJ4	282	21.88	24.54
Q00UJ8	268	21.64	24.4
Q00UK4	437	21.59	22.77
Q00UK5	299	20.74	21.84
Q00UL9	220	23.49	26.45
Q00UM5	108	22.93	23.33
Q00UM6	481	22.58	23.6
Q00UM7	285	23.42	25.49
Q00UN3	158	22.79	24.11
Q00UN5	233	23.07	24.87
Q00UN6	130	19.66	22.03
Q00UN7	199	20.36	22.05
Q00UP1	424	21.67	23.13
Q00UP7	651	23.32	25.81
Q00UP8	409	22.1	23.88
Q00UQ1	592	23.28	25.7
Q00UQ2	327	23.86	26.15
Q00UQ3	161	22	22.53
Q00UQ5	864	23.19	25.32
Q00UQ6	296	22.69	24.28
Q00UR8	320	23.96	26
Q00US0	75	23.3	25.43
Q00US5	132	22	23.31
Q00UT2	224	20.21	21.32
Q00UT3	576	22.72	24.38
Q00UT4	330	22.37	23.98
Q00UU0	427	21.3	23.38
Q00UU4	61	20.18	21.85
Q00UU5	559	23	25.8
Q00UU7	364	24.73	26.97
Q00UU8	383	22.13	23.83
Q00UU9	149	19.33	20.14
Q00UV0	222	21.07	23.15
Q00UV3	197	23.16	25.08
Q00UV7	447	20.48	22.87
Q00UX1	483	21.01	22.9
Q00UX7	311	22.45	23.99
Q00UY0	573	21.22	23.03
Q00UY7	265	23.42	25.78
Q00UZ1	275	23.99	25.6
Q00V10	187	21.79	23.89
Q00V23	282	21.08	23.26
Q00V24	158	22.41	23.98
Q00V25	424	23.74	25.93
Q00V31	273	21.01	22.75
Q00V32	710	24	27.56
Q00V33	840	22.13	24.18
Q00V38	606	23.33	25.51
Q00V39	183	22.75	24.25
Q00V46	222	21.5	22.73
Q00V51	328	22.16	23.74
Q00V56	489	21.47	23.87
Q00V63	267	20.78	21.68
Q00V68	78	22.41	24.69
Q00V71	75	22.86	24.23
Q00V72	389	22.5	24.85
Q00V75	386	22.28	25.32
Q00V77	550	22.85	24.77
Q00V78	220	22.27	24.22
Q00V79	153	22.21	24.92
Q00V80	662	21.54	23.36
Q00V81	319	21.18	22.35
Q00VB1	153	21.64	22.79
Q00VB2	386	22.7	25.05
Q00VB7	437	22.88	24.68
Q00VC2	577	22.42	24.52
Q00VC5	260	23.35	25.28
Q00VC8	466	22.9	25.24
Q00VD1	220	21.24	22.86
Q00VD3	188	22.41	24.55
Q00VE2	160	19.84	20.62
Q00VE7	553	22.95	24.69
Q00VF5	367	22.87	24.99
Q00VF6	389	18.8	20.35
Q00VF8	557	20.94	21.88
Q00VF9	491	22.91	25.22
Q00VG7	294	23.13	25.6
Q00VG8	554	23.27	24.98
Q00VG9	520	21.34	22.79
Q00VH0	526	21.33	23.45
Q00VI1	145	20.51	21.56
Q00VJ4	395	22.41	24.64
Q00VJ7	424	23.68	25.57
Q00VJ9	333	22.25	23.74
Q00VK4	92	24.12	26.91
Q00VK7	459	21.71	23.16
Q00VK8	278	23.03	25.3
Q00VL0	333	19.95	21.76
Q00VL4	343	22.16	24.3
Q00VL6	364	22.19	23.84
Q00VL8	402	23.02	25.92
Q00VM6	406	23.38	25.52
Q00VN4	458	21.88	24.03
Q00VP2	817	22.59	24.53
Q00VP3	215	22.44	24.46
Q00VP4	161	22.24	23.13
Q00VP6	272	20.91	22.98
Q00VP8	185	23.63	26.08
Q00VQ4	317	20.47	21.65
Q00VQ5	469	21.18	23.12
Q00VQ9	396	22.2	24.13
Q00VR6	190	21	22.25
Q00VS1	198	21.98	23.54
Q00VS2	610	22.13	24.33
Q00VS9	144	20.93	22.06
Q00VT0	185	22.46	23.79
Q00VT3	193	25.02	27.84
Q00VT5	149	21.34	22.23
Q00VT8	250	21.61	22.44
Q00VU5	83	19.42	21.12
Q00VU7	197	22.29	24.23
Q00VU8	265	21.41	23.39
Q00VV4	236	21.84	22.92
Q00VV6	628	21.56	23.35
Q00VW6	366	21.72	23.24
Q00VW7	346	23	24.34
Q00VY4	317	21.15	22.91
Q00VY9	372	21.4	24.04
Q00VZ0	215	22.74	24.75
Q00VZ3	109	23.04	25.31
Q00VZ5	505	22.6	25.07
Q00VZ8	133	24.02	26.23
Q00W01	263	22.75	24.28
Q00W08	315	22.92	24.9
Q00W15	240	21.98	23.71
Q00W28	176	22.14	23.36
Q00W41	809	22.25	24.35
Q00W42	212	21.39	22.73
Q00W43	468	21.41	22.92
Q00W47	226	20.19	21.84
Q00W51	489	22.24	25.15
Q00W53	206	26.28	29.27
Q00W54	176	23.68	25.9
Q00W61	392	21.32	23.04
Q00W70	184	20.92	22.29
Q00W73	138	21.21	23.19
Q00W74	384	21.47	24.23
Q00W83	595	21.65	23.23
Q00W84	333	21.64	24.07
Q00W88	95	22.92	24.62
Q00WA1	387	23.44	25.38
Q00WA3	500	22.93	25.22
Q00WA7	137	21.44	22.74
Q00WC0	305	20.27	22.12
Q00WC7	296	22.03	24.58
Q00WC9	58	24.12	27.02
Q00WD2	413	22.52	24.58
Q00WD3	292	21.06	22.54
Q00WD4	247	21.41	23.89
Q00WD6	921	21.89	23.71
Q00WF6	318	23.02	26.2
Q00WF9	175	25.46	27.55
Q00WG8	191	22.64	24.24
Q00WH2	455	21.81	23.58
Q00WH8	344	23.17	25.22
Q00WI2	296	19.92	21.64
Q00WK0	681	22.08	24
Q00WK5	175	20.17	22.11
Q00WK6	202	21.83	23.13
Q00WL0	565	21.83	23.39
Q00WL4	193	23.19	25.13
Q00WL5	920	21.95	24.32
Q00WL6	86	24.95	27.19
Q00WL8	501	23.31	24.88
Q00WL9	171	21.15	23.22
Q00WM0	381	22.75	24.4
Q00WN2	494	22.95	24.89
Q00WN8	834	21.99	23.93
Q00WP0	500	20.64	21.26
Q00WP2	489	22.3	24.31
Q00WQ2	298	23.67	25.64
Q00WQ4	285	21.69	23.66
Q00WR9	364	25.27	28.64
Q00WS1	390	21.7	23.59
Q00WT5	199	23.25	24.73
Q00WT7	878	21.75	23.53
Q00WT8	309	23.18	25.42
Q00WT9	205	22.67	24.78
Q00WU0	597	22.72	23.86
Q00WU7	404	22.21	24.51
Q00WU9	305	20.78	22.78
Q00WV2	382	22.86	24.78
Q00WV6	703	21.49	23.29
Q00WW5	223	22.21	24.33
Q00WW6	361	22.21	25.16
Q00WX0	452	24	25.9
Q00WX4	288	22.62	24.18
Q00WX5	273	21.28	23.21
Q00WY2	525	22.69	24.46
Q00WY4	363	21.29	23.2
Q00WZ1	434	24.38	26.16
Q00X10	484	22.64	24.56
Q00X12	142	22.23	24.71
Q00X17	134	21.42	22.64
Q00X30	154	22.5	23.86
Q00X33	239	20.21	21.66
Q00X36	231	23.97	25.35
Q00X40	229	22.75	24.27
Q00X42	341	22.15	24.18
Q00X43	580	22.8	24.82
Q00X48	203	21.58	22.23
Q00X52	416	24.13	25.89
Q00X57	231	22.68	24.38
Q00X62	219	23.85	26.18
Q00X67	262	21.05	23.58
Q00X78	519	22.54	25.29
Q00X79	495	22.5	25.43
Q00X81	58	25.69	28.94
Q00X83	625	23.48	25.92
Q00X85	90	22.39	24.3
Q00X87	403	21.08	22.99
Q00X91	196	22.05	23.7
Q00X94	415	23.13	25.28
Q00XA5	239	22.69	24.32
Q00XB0	284	20.64	22.12
Q00XB2	99	21.73	22.53
Q00XC3	232	22.2	24
Q00XC5	260	21.58	23.21
Q00XD5	538	26.55	29.61
Q00XD7	644	23.91	26.19
Q00XE1	270	22.45	23.95
Q00XE2	410	22.85	25.3
Q00XE3	1508	22.19	23.7
Q00XF2	408	23.22	25.25
Q00XF5	580	22.03	24.15
Q00XG1	471	21.67	23.38
Q00XG2	365	22.16	24.25
Q00XG3	158	25.01	27.4
Q00XG4	219	21.93	23.43
Q00XG6	380	22.21	24.07
Q00XG8	562	21.84	23.57
Q00XH6	270	22.3	23.32
Q00XH9	268	21.81	23.53
Q00XI0	248	19.08	21.01
Q00XI9	373	22.57	24.36
Q00XJ7	105	23.35	24.53
Q00XK1	548	22.65	25.45
Q00XK3	404	23.45	25.56
Q00XK5	324	21.44	23.07
Q00XK7	946	22.34	24.14
Q00XL1	404	24.73	26.72
Q00XL2	77	20.58	21.3
Q00XL9	247	22.58	23.73
Q00XM2	290	22.18	24.62
Q00XM3	218	21.79	23.72
Q00XM9	304	20.97	22.88
Q00XN7	344	22.21	23.42
Q00XN8	822	21.58	23.59
Q00XP1	366	22.96	25.79
Q00XQ6	354	23.03	25.66
Q00XQ9	401	23	24.96
Q00XR9	246	22.98	25.75
Q00XS2	100	21.82	23.7
Q00XS7	850	22.81	24.61
Q00XT2	987	20.9	22.53
Q00XT5	148	23.37	24.35
Q00XT6	327	22.41	23.81
Q00XU0	295	21.58	23.52
Q00XU9	372	22.99	24.57
Q00XV3	1019	22.11	23.92
Q00XV5	312	21.8	23.2
Q00XV6	337	23.02	24.39
Q00XW3	164	23.15	24.73
Q00XW4	208	20.9	23.51
Q00XW5	3010	23.27	25.6
Q00XW8	506	22.35	24.14
Q00XX1	364	25.39	27.84
Q00XY3	430	23.05	24.68
Q00Y00	230	22.07	23.73
Q00Y04	402	21.43	23.82
Q00Y07	338	23.22	25.11
Q00Y10	876	22.19	24.14
Q00Y11	75	21.51	23.56
Q00Y20	438	21.69	23.52
Q00Y22	674	20.43	21.2
Q00Y25	345	21.19	23.32
Q00Y26	2006	21.86	24.15
Q00Y27	567	23.97	26.28
Q00Y28	321	21.59	24.22
Q00Y34	303	22.3	23.71
Q00Y35	107	22.12	24.14
Q00Y56	305	22.09	24.09
Q00Y70	91	20.91	22.44
Q00Y71	687	22.47	24.44
Q00Y72	272	24.5	27.09
Q00Y86	307	22.12	23.44
Q00Y98	841	21.91	24.12
Q00YA6	285	22.46	23.59
Q00YA9	139	21.25	24.12
Q00YB2	121	20.98	23.49
Q00YB9	275	23.52	25.65
Q00YC2	252	22.63	24.48
Q00YC4	308	21.6	23.92
Q00YC5	486	21.9	23.53
Q00YD3	486	23.07	26.07
Q00YD6	326	23.03	25.63
Q00YD7	665	23	25.14
Q00YD8	187	22.18	23.83
Q00YD9	428	22.96	24.78
Q00YE0	453	21.85	24
Q00YE6	330	23.08	25.02
Q00YF0	235	22.88	23.98
Q00YF5	518	23.08	25.37
Q00YF6	471	22.29	24.04
Q00YG0	243	22.87	24.91
Q00YG5	511	22.54	24.75
Q00YG6	125	23.58	26.62
Q00YG7	524	21.76	24.07
Q00YH0	102	23.33	25.04
Q00YH1	388	22.13	23.71
Q00YI4	285	22.94	24.51
Q00YI7	1120	23.26	25.47
Q00YI9	80	19.9	22.07
Q00YJ4	314	19.72	21.71
Q00YK1	311	22.32	23.73
Q00YK5	295	22.3	24.16
Q00YK8	372	22.53	24.8
Q00YL5	251	21.1	23.69
Q00YL6	391	22.16	24.48
Q00YM4	206	20.74	22.6
Q00YN0	542	22.73	24.73
Q00YN9	412	21.02	22.59
Q00YP2	421	24.29	26.05
Q00YP5	357	21.29	22.85
Q00YQ2	612	21.89	23.9
Q00YQ3	958	22.4	24.59
Q00YQ4	284	22.61	24.72
Q00YQ5	282	21.5	23.27
Q00YQ6	861	21.17	23.74
Q00YQ7	224	21.16	22.1
Q00YQ8	1077	22.28	24.37
Q00YR2	607	22.98	24.68
Q00YR3	300	22.73	24.28
Q00YR6	485	22.8	24.82
Q00YS6	322	22.35	24.14
Q00YS9	331	20.98	22.95
Q00YT4	560	23.11	25.34
Q00YT7	580	22.47	24.36
Q00YT9	176	21.57	23.6
Q00YU0	165	21.28	22.52
Q00YU1	539	20.71	22.29
Q00YU3	537	20.81	22.96
Q00YU9	229	21.93	22.99
Q00YV0	333	22.38	24.31
Q00YV3	2339	23.38	25.53
Q00YV4	398	22.17	24.41
Q00YV6	467	22.73	24.72
Q00YW6	261	21.36	22.99
Q00YX1	595	21.38	23
Q00YY3	1623	23.45	25.67
Q00YY6	279	23.48	25.9
Q00YY7	784	22.29	24.3
Q00YZ3	543	22.88	25.57
Q00YZ4	123	21.2	22.13
Q00YZ7	272	20.41	22.25
Q00Z01	278	21.91	23
Q00Z02	460	24.19	25.88
Q00Z03	650	21.45	23.39
Q00Z06	869	22.05	23.75
Q00Z11	455	22.16	23.95
Q00Z24	236	22.47	23.82
Q00Z41	287	22.04	23.78
Q00Z43	520	22.78	25.1
Q00Z61	394	21.28	22.89
Q00Z63	152	20.43	22.29
Q00Z65	1118	22.27	24.22
Q00Z71	307	22.55	24.56
Q00Z83	706	22.62	24.81
Q00Z86	233	21.8	23.98
Q00Z93	170	22.7	23.25
Q00Z94	495	20.96	22.73
Q00Z95	487	20.98	22.73
Q00Z96	338	21.84	23.72
Q00Z97	240	21.66	24.02
Q00Z98	575	22.1	24.3
Q00Z99	562	21.39	22.42
Q00ZA0	366	22.72	24.15
Q00ZA2	257	20.81	22.95
Q00ZA7	383	20.5	22.35
Q00ZA9	298	21.79	22.84
Q00ZB4	1220	22.22	23.99
Q00ZC3	184	21.17	21.64
Q00ZC5	586	21.74	22.35
Q00ZD7	243	21.73	23.33
Q00ZD9	289	23.37	25.46
Q00ZE1	285	21.93	23.45
Q00ZE2	192	23.13	25.96
Q00ZE4	441	22.82	24.11
Q00ZE6	538	22.14	24.61
Q00ZE9	206	22.36	24.2
Q00ZF1	94	19.12	20.65
Q00ZF2	688	22.21	24.09
Q00ZF5	372	21.96	24.51
Q00ZF6	114	21.47	23.07
Q00ZF9	155	20.52	22.35
Q00ZG5	502	25.28	28.11
Q00ZH5	346	22.24	25.06
Q00ZH7	418	22.7	24.51
Q00ZI2	285	21.51	22.77
Q00ZI6	119	21.83	22.86
Q00ZJ0	795	21.6	23.57
Q00ZJ3	98	21.16	23.04
Q00ZJ5	307	20.33	21.58
Q00ZJ6	165	24.11	26.09
Q00ZJ7	442	21.33	22.71
Q00ZK3	334	22.39	24.6
Q00ZK8	625	21.41	23.39
Q00ZK9	267	20.16	21.33
Q00ZL0	99	19.24	20.95
Q00ZL4	205	22.14	24.11
Q00ZM8	363	21	22.79
Q00ZM9	602	23.29	25.72
Q00ZP0	421	22.64	25.09
Q00ZP7	147	21.53	23.61
Q00ZQ4	276	21.73	24.34
Q00ZS4	141	22.22	24.57
Q00ZS5	247	22.81	24.28
Q00ZT9	1437	20.78	22.34
Q00ZU0	456	23.31	24.95
Q00ZU9	236	21.07	23.17
Q00ZV2	294	21.58	23.91
Q00ZV3	481	22.43	24.18
Q00ZV4	506	22.87	24.79
Q00ZV9	332	22.56	23.67
Q00ZW8	304	21.94	24.18
Q00ZW9	463	24.65	26.4
Q00ZX0	257	20.32	20.57
Q00ZX1	245	20.82	22.55
Q00ZX4	292	22.28	24.16
Q00ZX6	139	19.78	20.82
Q00ZX7	298	24.4	26.16
Q00ZX9	136	22.53	23.15
Q00ZY2	515	22.39	24.39
Q00ZY4	952	22.1	24.18
Q00ZY8	242	21.36	23.43
Q00ZY9	749	23.5	25.83
Q00ZZ0	360	21.92	23.29
Q00ZZ1	667	21.97	24.23
Q00ZZ2	685	21.48	22.17
Q00ZZ7	402	21.8	23.12
Q010A0	639	22.78	24.74
Q010A2	663	22.77	24.33
Q010A4	256	21.28	23.03
Q010A9	290	22.04	23.36
Q010B2	825	23.72	25.6
Q010B6	157	20.13	21.68
Q010C0	635	21.97	24.43
Q010C3	539	22.35	24.53
Q010D4	166	21.6	22.56
Q010D5	338	23.83	25.88
Q010E0	300	22.2	23.43
Q010E9	355	21.47	23.36
Q010F1	303	23.13	25.6
Q010F4	170	22.05	23.4
Q010G0	116	23.07	25.18
Q010G3	966	22.61	24.58
Q010G5	252	23.02	24.89
Q010G7	278	23.11	25.58
Q010G8	937	21.47	22.86
Q010G9	333	23.7	25.49
Q010H1	572	23.71	25.83
Q010H3	93	20.87	22.77
Q010H4	213	22.84	24.05
Q010H6	376	22.53	24.41
Q010H7	469	22.77	25.56
Q010I2	986	22.8	24.83
Q010J2	221	23.49	26.8
Q010J4	519	21.12	23.73
Q010J5	495	21.53	23.48
Q010J7	210	21.33	23.45
Q010J8	305	19.63	20.57
Q010K4	282	24.03	25.07
Q010K9	517	22.42	24.11
Q010L4	306	20.89	21.95
Q010M1	359	21.01	23.18
Q010M4	534	21.43	23.08
Q010M5	480	21.46	22.8
Q010N5	396	21.59	22.84
Q010N8	173	22.34	24.31
Q010P4	505	24.4	26.22
Q010P7	164	21.52	23.02
Q010P8	644	21.96	23.69
Q010Q3	338	23.39	24.7
Q010Q7	601	23.93	25.37
Q010Q8	551	24.03	25.67
Q010Q9	710	22.34	24.26
Q010R4	203	21.27	23.17
Q010R7	1096	22.36	24.36
Q010S8	496	21.07	22.27
Q010T6	209	20.68	21.82
Q010T8	398	22.92	24.78
Q010T9	141	22.76	24.94
Q010U0	139	23	25.16
Q010U2	256	21.89	23.34
Q010U3	406	23.84	25.22
Q010U4	413	21.77	23.52
Q010U5	149	20.91	22.41
Q010U9	430	21.56	23.85
Q010V0	594	21.25	22.85
Q010V8	269	21.84	23.4
Q010V9	798	21.79	23.53
Q010X2	343	24.3	27.83
Q010X3	973	23.22	25.13
Q010X4	279	22.69	24.22
Q010X7	257	20.11	21.87
Q010X9	148	22.48	24.16
Q010Y6	293	20.58	22.14
Q010Y8	348	21.68	23.06
Q010Z4	703	20.76	22.51
Q010Z5	205	22.36	23.57
Q010Z7	251	21.31	23.62
Q010Z9	413	25.15	27.09
Q011A1	112	20.91	21.91
Q011A7	443	22.67	24.52
Q011B9	402	21.6	23.61
Q011D3	377	23.58	26.66
Q011E2	720	22.02	23.9
Q011E5	322	20.14	21.83
Q011E7	480	21.67	23.08
Q011F0	320	23.89	26.1
Q011F1	665	23.51	25.41
Q011F5	321	23.61	26.76
Q011G1	297	21.05	22.75
Q011G5	303	22.8	24.71
Q011H0	275	20.35	23.15
Q011H4	673	23.27	25.34
Q011I5	307	21.89	23.69
Q011I6	545	22.81	25.79
Q011I9	963	22.86	24.93
Q011J0	968	22.38	24.44
Q011J1	280	22.17	24.21
Q011J2	443	21.24	22.9
Q011K6	321	21.36	23.47
Q011L1	832	21.16	22.42
Q011L3	307	22.69	23.97
Q011L7	335	22.08	23.9
Q011M1	326	21.24	23.36
Q011M4	269	23.06	26.05
Q011M8	191	22.94	24.27
Q011N4	1020	22.38	24.41
Q011N5	710	20.6	22.43
Q011Q5	933	22.65	24.69
Q011Q7	409	22.85	25.27
Q011Q8	394	21.99	24.27
Q011R1	1062	22.4	25
Q011R2	127	21.71	23.76
Q011R3	340	22.22	24.71
Q011R4	218	22.17	24.5
Q011S0	316	23.67	25.38
Q011S5	341	21.49	24.1
Q011T1	669	21.83	24.36
Q011U6	488	22.62	24.33
Q011U8	369	22.02	22.91
Q011V0	351	22.89	24.86
Q011V1	184	23.73	25.89
Q011V3	381	23.79	25.72
Q011V6	393	20.84	22.98
Q011V7	214	21.34	23.1
Q011W1	263	21.88	23.99
Q011W3	362	23.58	24.88
Q011X0	405	21.41	22.86
Q011X4	252	21.86	24.1
Q011X6	550	22.56	24.4
Q011X9	234	22.41	24.24
Q011Y2	182	22.17	24.49
Q011Y5	244	23.53	25.83
Q011Y7	1720	22.68	25.11
Q011Z0	730	21.79	23.72
Q011Z2	340	22.03	24.2
Q011Z8	232	22.75	24.69
Q012A6	592	24.1	25.73
Q012B2	293	22.01	22.94
Q012B7	342	22.7	25.08
Q012B8	446	21.24	23.46
Q012C2	726	22.07	24.1
Q012D0	194	21.28	22.97
Q012D2	89	26.91	30.86
Q012D3	363	22.9	24.64
Q012D9	188	22.53	24.6
Q012E1	216	20.9	22.84
Q012E2	354	22.57	24.8
Q012E9	269	21.52	23.67
Q012F1	312	20.55	22.47
Q012H1	419	22.31	24.59
Q012H3	592	22.21	23.75
Q012I1	613	22.8	24.55
Q012I3	298	20.87	22.45
Q012J1	157	21.1	23.39
Q012J4	178	24.28	27.04
Q012K0	187	17.96	18.14
Q012K1	433	20.85	22.18
Q012K3	330	21.63	23.44
Q012K4	389	22.15	24.26
Q012L2	230	23.69	26.34
Q012L4	290	23	25.03
Q012N0	268	21.85	24.43
Q012N1	356	21.82	24.66
Q012N3	335	23.3	25.01
Q012P1	246	20.53	21.73
Q012P8	718	23.21	25.41
Q012Q0	897	23.53	25.87
Q012Q1	233	22.86	25.64
Q012Q8	76	23.2	24.9
Q012R7	934	23.52	25.44
Q012S0	285	22.32	24.11
Q012S1	195	24.79	27.83
Q012S2	284	22.18	23.76
Q012T3	277	22.8	24.74
Q012T7	251	22.67	25.08
Q012U0	490	22.32	23.93
Q012U3	228	21.71	23.12
Q012U8	358	22.57	24.11
Q012U9	120	23.83	26.17
Q012V1	425	21.91	23.63
Q012W7	408	22.17	23.31
Q012W8	221	21.66	23.01
Q012X1	796	22.84	25.04
Q012X8	571	21.25	22.68
Q012X9	61	22.46	24.72
Q012Y8	220	20.75	22.03
Q012Z1	930	21.09	22.84
Q012Z4	254	21.8	22.92
Q012Z5	616	22.16	24.34
Q012Z6	841	22.97	24.86
Q012Z7	137	20.99	21.82
Q013A1	359	22.98	25.74
Q013A5	344	23.34	26.02
Q013B2	328	20.63	21.86
Q013B3	308	21.89	24.01
Q013B8	676	23.03	25.5
Q013B9	472	21.78	23.16
